,county,vac_info_type,pct
0,Alameda,7thGradeData,96.83268115942026
1,Alameda,ChildCareData,93.87248120300757
2,Alameda,KindergartenData,90.73978947368416
3,Alpine,KindergartenData,83.33
4,Amador,7thGradeData,90.92999999999999
5,Amador,ChildCareData,79.19615384615386
6,Amador,KindergartenData,83.98333333333333
7,Berkeley City,ChildCareData,93.48696428571428
8,Butte,7thGradeData,87.39387096774193
9,Butte,ChildCareData,89.51114285714289
10,Butte,KindergartenData,85.29595744680852
11,Calaveras,7thGradeData,82.3775
12,Calaveras,ChildCareData,91.75642857142859
13,Calaveras,KindergartenData,74.449
14,Colusa,7thGradeData,98.895
15,Colusa,ChildCareData,97.34444444444445
16,Colusa,KindergartenData,98.355
17,Contra Costa,7thGradeData,97.60553191489363
18,Contra Costa,ChildCareData,94.67428571428574
19,Contra Costa,KindergartenData,94.88839378238337
20,Del Norte,7thGradeData,85.48
21,Del Norte,ChildCareData,91.27199999999999
22,Del Norte,KindergartenData,81.75625
23,El Dorado,7thGradeData,87.87666666666665
24,El Dorado,ChildCareData,88.62980769230768
25,El Dorado,KindergartenData,81.52428571428571
26,Fresno,7thGradeData,95.7270930232558
27,Fresno,ChildCareData,94.64000000000001
28,Fresno,KindergartenData,94.74207920792077
29,Glenn,7thGradeData,98.41375
30,Glenn,ChildCareData,97.71444444444444
31,Glenn,KindergartenData,94.9022222222222
32,Humboldt,7thGradeData,80.18038461538464
33,Humboldt,ChildCareData,74.45094339622639
34,Humboldt,KindergartenData,74.75058823529413
35,Imperial,7thGradeData,98.27958333333333
36,Imperial,ChildCareData,98.56200000000001
37,Imperial,KindergartenData,95.4007142857143
38,Inyo,7thGradeData,95.075
39,Inyo,ChildCareData,97.47166666666668
40,Inyo,KindergartenData,96.9525
41,Kern,7thGradeData,94.1206329113924
42,Kern,ChildCareData,94.24135593220339
43,Kern,KindergartenData,93.33537499999996
44,Kings,7thGradeData,97.11545454545454
45,Kings,ChildCareData,94.12928571428567
46,Kings,KindergartenData,95.42000000000002
47,Lake,7thGradeData,91.421
48,Lake,ChildCareData,86.44749999999999
49,Lake,KindergartenData,83.61071428571427
50,Lassen,7thGradeData,79.96636363636365
51,Lassen,ChildCareData,87.4525
52,Lassen,KindergartenData,80.51599999999999
53,Los Angeles,7thGradeData,96.19294416243662
54,Los Angeles,ChildCareData,93.22129154795809
55,Los Angeles,KindergartenData,90.49751820388359
56,Madera,7thGradeData,92.28571428571429
57,Madera,ChildCareData,95.97200000000001
58,Madera,KindergartenData,92.4128125
59,Marin,7thGradeData,91.37631578947371
60,Marin,ChildCareData,92.62094339622641
61,Marin,KindergartenData,82.3155172413793
62,Mariposa,7thGradeData,78.46000000000001
63,Mariposa,ChildCareData,71.76599999999999
64,Mariposa,KindergartenData,78.41000000000001
65,Mendocino,7thGradeData,79.315
66,Mendocino,ChildCareData,87.55733333333335
67,Mendocino,KindergartenData,78.43857142857144
68,Merced,7thGradeData,97.9604
69,Merced,ChildCareData,95.1403125
70,Merced,KindergartenData,96.25821428571427
71,Modoc,7thGradeData,83.87
72,Modoc,ChildCareData,87.96000000000001
73,Modoc,KindergartenData,90.99000000000001
74,Mono,7thGradeData,98.53666666666668
75,Mono,ChildCareData,86.75500000000001
76,Mono,KindergartenData,93.33500000000001
77,Monterey,7thGradeData,96.51473684210526
78,Monterey,ChildCareData,93.9975652173913
79,Monterey,KindergartenData,91.36892857142854
80,Napa,7thGradeData,92.67374999999998
81,Napa,ChildCareData,94.97196078431372
82,Napa,KindergartenData,92.76806451612902
83,Nevada,7thGradeData,78.645
84,Nevada,ChildCareData,77.66461538461539
85,Nevada,KindergartenData,68.70210526315788
86,Orange,7thGradeData,94.15492753623188
87,Orange,ChildCareData,93.30351955307266
88,Orange,KindergartenData,89.91875925925928
89,Placer,7thGradeData,88.85088888888892
90,Placer,ChildCareData,89.10639534883721
91,Placer,KindergartenData,87.208313253012
92,Plumas,7thGradeData,79.2
93,Plumas,ChildCareData,74.99625
94,Plumas,KindergartenData,80.672
95,Riverside,7thGradeData,94.0691489361702
96,Riverside,ChildCareData,94.45031700288183
97,Riverside,KindergartenData,94.68795321637427
98,Sacramento,7thGradeData,90.062268907563
99,Sacramento,ChildCareData,90.69782608695651
100,Sacramento,KindergartenData,87.41808988764046
101,San Benito,7thGradeData,97.873
102,San Benito,ChildCareData,96.58466666666666
103,San Benito,KindergartenData,97.21714285714287
104,San Bernardino,7thGradeData,93.93516339869282
105,San Bernardino,ChildCareData,95.87245333333335
106,San Bernardino,KindergartenData,94.47190600522191
107,San Diego,7thGradeData,93.11485401459855
108,San Diego,ChildCareData,93.71901265822785
109,San Diego,KindergartenData,90.25729927007299
110,San Francisco,7thGradeData,97.38822784810127
111,San Francisco,ChildCareData,94.72315789473681
112,San Francisco,KindergartenData,90.40699248120299
113,San Joaquin,7thGradeData,97.72562962962964
114,San Joaquin,ChildCareData,95.20315270935967
115,San Joaquin,KindergartenData,96.07118343195266
116,San Luis Obispo,7thGradeData,87.19478260869565
117,San Luis Obispo,ChildCareData,92.39666666666666
118,San Luis Obispo,KindergartenData,86.66874999999999
119,San Mateo,7thGradeData,97.81976744186046
120,San Mateo,ChildCareData,95.71568376068376
121,San Mateo,KindergartenData,92.9787919463087
122,Santa Barbara,7thGradeData,93.28853658536585
123,Santa Barbara,ChildCareData,93.01533333333336
124,Santa Barbara,KindergartenData,89.58483516483516
125,Santa Clara,7thGradeData,97.6135
126,Santa Clara,ChildCareData,93.56727095516578
127,Santa Clara,KindergartenData,93.83057471264365
128,Santa Cruz,7thGradeData,89.97939393939394
129,Santa Cruz,ChildCareData,86.42613636363639
130,Santa Cruz,KindergartenData,83.67592592592592
131,Shasta,7thGradeData,85.40342857142855
132,Shasta,ChildCareData,88.95269841269842
133,Shasta,KindergartenData,78.89999999999999
134,Sierra,7thGradeData,100.0
135,Sierra,ChildCareData,100.0
136,Sierra,KindergartenData,100.0
137,Siskiyou,7thGradeData,84.03583333333331
138,Siskiyou,ChildCareData,81.56
139,Siskiyou,KindergartenData,78.10571428571428
140,Solano,7thGradeData,98.42151515151512
141,Solano,ChildCareData,91.57987654320986
142,Solano,KindergartenData,95.4922857142857
143,Sonoma,7thGradeData,89.69842105263157
144,Sonoma,ChildCareData,93.1782962962963
145,Sonoma,KindergartenData,87.66473214285712
146,Stanislaus,7thGradeData,91.27499999999999
147,Stanislaus,ChildCareData,94.42389830508472
148,Stanislaus,KindergartenData,93.70175438596493
149,Sutter,7thGradeData,93.0740909090909
150,Sutter,ChildCareData,91.62483870967743
151,Sutter,KindergartenData,92.12296296296296
152,Tehama,7thGradeData,93.03500000000001
153,Tehama,ChildCareData,95.42347826086956
154,Tehama,KindergartenData,94.34000000000002
155,Trinity,7thGradeData,85.625
156,Trinity,ChildCareData,81.14250000000001
157,Trinity,KindergartenData,75.978
158,Tulare,7thGradeData,97.58848484848485
159,Tulare,ChildCareData,97.52071428571423
160,Tulare,KindergartenData,95.89962616822432
161,Tuolumne,7thGradeData,87.13545454545455
162,Tuolumne,ChildCareData,83.48375
163,Tuolumne,KindergartenData,73.66666666666666
164,Ventura,7thGradeData,89.9775
165,Ventura,ChildCareData,91.86852941176465
166,Ventura,KindergartenData,88.78011976047902
167,Yolo,7thGradeData,94.83208333333333
168,Yolo,ChildCareData,94.9524074074074
169,Yolo,KindergartenData,92.16052631578945
170,Yuba,7thGradeData,94.75545454545454
171,Yuba,ChildCareData,91.7838888888889
172,Yuba,KindergartenData,92.8495652173913
