,county,city,vac_info_type,pct
1860,Siskiyou,Grenada,KindergartenData,95.0
1861,Siskiyou,Happy Camp,KindergartenData,95.0
1862,Siskiyou,Montague,7thGradeData,90.5
1863,Siskiyou,Montague,ChildCareData,95.0
1864,Siskiyou,Montague,KindergartenData,95.0
1865,Siskiyou,Mount Shasta,7thGradeData,71.0
1866,Siskiyou,Mount Shasta,ChildCareData,86.0
1867,Siskiyou,Mount Shasta,KindergartenData,72.5
1868,Siskiyou,Weed,7thGradeData,95.0
1869,Siskiyou,Weed,KindergartenData,93.5
1870,Siskiyou,Yreka,7thGradeData,97.0
1871,Siskiyou,Yreka,ChildCareData,95.0
1872,Siskiyou,Yreka,KindergartenData,99.0
1873,Solano,Benicia,7thGradeData,97.0
1874,Solano,Benicia,ChildCareData,92.58333333333333
1875,Solano,Benicia,KindergartenData,96.6
1876,Solano,Dixon,7thGradeData,99.0
1877,Solano,Dixon,ChildCareData,96.2
1878,Solano,Dixon,KindergartenData,98.0
1879,Solano,Fairfield,7thGradeData,98.36363636363636
1880,Solano,Fairfield,ChildCareData,92.78947368421052
1881,Solano,Fairfield,KindergartenData,96.95
1882,Solano,Suisun City,7thGradeData,99.0
1883,Solano,Suisun City,ChildCareData,95.0
1884,Solano,Suisun City,KindergartenData,97.0
1885,Solano,Vacaville,7thGradeData,95.83333333333333
1886,Solano,Vacaville,ChildCareData,92.61538461538461
1887,Solano,Vacaville,KindergartenData,96.75
1888,Solano,Vallejo,7thGradeData,96.38461538461539
1889,Solano,Vallejo,ChildCareData,96.44444444444444
1890,Solano,Vallejo,KindergartenData,96.42105263157895
1891,Sonoma,Boyes Hot Springs,ChildCareData,95.0
1892,Sonoma,Cloverdale,7thGradeData,99.0
1893,Sonoma,Cloverdale,ChildCareData,95.0
1894,Sonoma,Cloverdale,KindergartenData,99.0
1895,Sonoma,Cotati,7thGradeData,96.0
1896,Sonoma,Cotati,ChildCareData,94.75
1897,Sonoma,Cotati,KindergartenData,93.0
1898,Sonoma,Forestville,7thGradeData,87.0
1899,Sonoma,Forestville,KindergartenData,95.0
1900,Sonoma,Geyserville,7thGradeData,95.0
1901,Sonoma,Geyserville,KindergartenData,91.0
1902,Sonoma,Glen Ellen,KindergartenData,95.0
1903,Sonoma,Guerneville,7thGradeData,95.0
1904,Sonoma,Guerneville,ChildCareData,82.5
1905,Sonoma,Guerneville,KindergartenData,95.0
1906,Sonoma,Healdsburg,7thGradeData,95.66666666666667
1907,Sonoma,Healdsburg,ChildCareData,95.5
1908,Sonoma,Healdsburg,KindergartenData,94.4
1909,Sonoma,Kenwood,KindergartenData,95.0
1910,Sonoma,Occidental,7thGradeData,85.0
1911,Sonoma,Occidental,KindergartenData,95.0
1912,Sonoma,Penngrove,ChildCareData,46.5
1913,Sonoma,Penngrove,KindergartenData,98.0
1914,Sonoma,Petaluma,7thGradeData,80.0
1915,Sonoma,Petaluma,ChildCareData,91.0
1916,Sonoma,Petaluma,KindergartenData,88.77272727272727
1917,Sonoma,Rohnert Park,7thGradeData,89.33333333333333
1918,Sonoma,Rohnert Park,ChildCareData,92.71428571428571
1919,Sonoma,Rohnert Park,KindergartenData,97.33333333333333
1920,Sonoma,Santa Rosa,7thGradeData,93.47368421052632
1921,Sonoma,Santa Rosa,ChildCareData,94.08474576271186
1922,Sonoma,Santa Rosa,KindergartenData,93.90697674418605
1923,Sonoma,Sebastopol,7thGradeData,85.4
1924,Sonoma,Sebastopol,ChildCareData,84.6
1925,Sonoma,Sebastopol,KindergartenData,80.42857142857143
1926,Sonoma,Simi Valley,7thGradeData,95.0
1927,Sonoma,Simi Valley,KindergartenData,90.0
1928,Sonoma,Sonoma,7thGradeData,97.0
1929,Sonoma,Sonoma,ChildCareData,95.0
1930,Sonoma,Sonoma,KindergartenData,94.66666666666667
1931,Sonoma,Windsor,7thGradeData,98.5
1932,Sonoma,Windsor,ChildCareData,96.0
1933,Sonoma,Windsor,KindergartenData,99.0
1934,Stanislaus,Ceres,7thGradeData,98.0
1935,Stanislaus,Ceres,ChildCareData,93.35714285714286
1936,Stanislaus,Ceres,KindergartenData,97.63636363636364
1937,Stanislaus,Denair,7thGradeData,98.0
1938,Stanislaus,Denair,KindergartenData,99.0
1939,Stanislaus,Empire,7thGradeData,98.0
1940,Stanislaus,Empire,ChildCareData,95.0
1941,Stanislaus,Empire,KindergartenData,95.0
1942,Stanislaus,Hickman,7thGradeData,90.5
1943,Stanislaus,Hickman,KindergartenData,81.5
1944,Stanislaus,Hughson,7thGradeData,98.5
1945,Stanislaus,Hughson,ChildCareData,99.0
1946,Stanislaus,Keyes,7thGradeData,95.0
1947,Stanislaus,Keyes,ChildCareData,95.0
1948,Stanislaus,Keyes,KindergartenData,96.5
1949,Stanislaus,Knights Ferry,KindergartenData,95.0
1950,Stanislaus,Modesto,7thGradeData,95.52941176470588
1951,Stanislaus,Modesto,ChildCareData,95.6
1952,Stanislaus,Modesto,KindergartenData,95.61538461538461
1953,Stanislaus,Newman,7thGradeData,99.0
1954,Stanislaus,Newman,ChildCareData,96.0
1955,Stanislaus,Newman,KindergartenData,98.0
1956,Stanislaus,Oakdale,7thGradeData,98.0
1957,Stanislaus,Oakdale,ChildCareData,93.2
1958,Stanislaus,Oakdale,KindergartenData,96.2
1959,Stanislaus,Patterson,7thGradeData,96.66666666666667
1960,Stanislaus,Patterson,ChildCareData,96.33333333333333
1961,Stanislaus,Patterson,KindergartenData,96.2
1962,Stanislaus,Riverbank,7thGradeData,98.5
1963,Stanislaus,Riverbank,ChildCareData,95.0
1964,Stanislaus,Riverbank,KindergartenData,98.66666666666667
1965,Stanislaus,Salida,7thGradeData,99.0
1966,Stanislaus,Salida,ChildCareData,93.33333333333333
1967,Stanislaus,Salida,KindergartenData,96.0
1968,Stanislaus,Turlock,7thGradeData,97.75
1969,Stanislaus,Turlock,ChildCareData,95.88888888888889
1970,Stanislaus,Turlock,KindergartenData,97.77777777777777
1971,Stanislaus,Waterford,7thGradeData,75.0
1972,Stanislaus,Waterford,ChildCareData,98.0
1973,Stanislaus,Waterford,KindergartenData,88.0
1974,Stanislaus,Westley,ChildCareData,95.0
1975,Stanislaus,Westley,KindergartenData,98.0
1976,Sutter,East Nicolaus,7thGradeData,58.5
1977,Sutter,East Nicolaus,ChildCareData,95.0
1978,Sutter,East Nicolaus,KindergartenData,68.5
1979,Sutter,Live Oak,7thGradeData,60.0
1980,Sutter,Live Oak,ChildCareData,96.5
1981,Sutter,Live Oak,KindergartenData,76.33333333333333
1982,Sutter,Meridian,7thGradeData,10.0
1983,Sutter,Meridian,KindergartenData,37.0
1984,Sutter,Pleasant Grove,7thGradeData,95.0
1985,Sutter,Simi Valley,7thGradeData,98.0
1986,Sutter,Simi Valley,KindergartenData,91.0
1987,Sutter,Sutter,7thGradeData,98.0
1988,Sutter,Sutter,ChildCareData,95.0
1989,Sutter,Sutter,KindergartenData,98.0
1990,Sutter,Yuba City,7thGradeData,94.76923076923077
1991,Sutter,Yuba City,ChildCareData,95.67857142857143
1992,Sutter,Yuba City,KindergartenData,96.6875
1993,Tehama,Corning,7thGradeData,97.33333333333333
1994,Tehama,Corning,ChildCareData,95.0
1995,Tehama,Corning,KindergartenData,97.25
1996,Tehama,Cottonwood,7thGradeData,98.0
1997,Tehama,Cottonwood,ChildCareData,95.0
1998,Tehama,Cottonwood,KindergartenData,97.0
1999,Tehama,Gerber,7thGradeData,95.0
2000,Tehama,Gerber,KindergartenData,94.0
2001,Tehama,Los Molinos,7thGradeData,95.0
2002,Tehama,Los Molinos,KindergartenData,96.5
2003,Tehama,Orland,ChildCareData,95.0
2004,Tehama,Red Bluff,7thGradeData,97.33333333333333
2005,Tehama,Red Bluff,ChildCareData,94.44444444444444
2006,Tehama,Red Bluff,KindergartenData,93.83333333333333
2007,Tehama,Tehama,ChildCareData,95.0
2008,Trinity,Douglas City,7thGradeData,92.0
2009,Trinity,Douglas City,KindergartenData,95.0
2010,Trinity,Weaverville,7thGradeData,98.0
2011,Trinity,Weaverville,ChildCareData,92.0
2012,Tulare,Alpaugh,7thGradeData,83.0
2013,Tulare,Alpaugh,ChildCareData,95.0
2014,Tulare,Alpaugh,KindergartenData,83.0
2015,Tulare,Cutler,ChildCareData,98.0
2016,Tulare,Cutler,KindergartenData,99.0
2017,Tulare,Delano,KindergartenData,95.0
2018,Tulare,Dinuba,7thGradeData,98.5
2019,Tulare,Dinuba,ChildCareData,98.0
2020,Tulare,Dinuba,KindergartenData,98.0
2021,Tulare,Ducor,7thGradeData,95.0
2022,Tulare,Ducor,KindergartenData,95.0
2023,Tulare,Earlimart,7thGradeData,99.0
2024,Tulare,Earlimart,ChildCareData,96.5
2025,Tulare,Earlimart,KindergartenData,98.5
2026,Tulare,Exeter,7thGradeData,99.0
2027,Tulare,Exeter,ChildCareData,95.0
2028,Tulare,Exeter,KindergartenData,97.5
2029,Tulare,Farmersville,7thGradeData,99.0
2030,Tulare,Farmersville,ChildCareData,95.0
2031,Tulare,Farmersville,KindergartenData,99.0
2032,Tulare,Ivanhoe,7thGradeData,95.0
2033,Tulare,Ivanhoe,ChildCareData,96.5
2034,Tulare,Ivanhoe,KindergartenData,97.0
2035,Tulare,Kingsburg,7thGradeData,95.0
2036,Tulare,Kingsburg,KindergartenData,98.0
2037,Tulare,Lemon Cove,7thGradeData,95.0
2038,Tulare,Lemon Cove,KindergartenData,95.0
2039,Tulare,Lindsay,7thGradeData,96.5
2040,Tulare,Lindsay,ChildCareData,96.75
2041,Tulare,Lindsay,KindergartenData,97.16666666666667
2042,Tulare,Orosi,7thGradeData,99.0
2043,Tulare,Orosi,ChildCareData,97.0
2044,Tulare,Orosi,KindergartenData,99.0
2045,Tulare,Pixley,7thGradeData,99.0
2046,Tulare,Pixley,ChildCareData,95.0
2047,Tulare,Pixley,KindergartenData,99.0
2048,Tulare,Porterville,7thGradeData,97.6
2049,Tulare,Porterville,ChildCareData,95.64285714285714
2050,Tulare,Porterville,KindergartenData,97.19047619047619
2051,Tulare,Richgrove,7thGradeData,98.0
2052,Tulare,Richgrove,ChildCareData,98.0
2053,Tulare,Richgrove,KindergartenData,98.0
2054,Tulare,Springville,7thGradeData,95.0
2055,Tulare,Springville,KindergartenData,95.0
2056,Tulare,Strathmore,7thGradeData,96.5
2057,Tulare,Strathmore,ChildCareData,95.0
2058,Tulare,Strathmore,KindergartenData,97.0
2059,Tulare,Terra Bella,7thGradeData,98.0
2060,Tulare,Terra Bella,KindergartenData,99.0
2061,Tulare,Three Rivers,KindergartenData,95.0
2062,Tulare,Tipton,7thGradeData,98.0
2063,Tulare,Tipton,KindergartenData,98.0
2064,Tulare,Traver,7thGradeData,95.0
2065,Tulare,Traver,KindergartenData,95.0
2066,Tulare,Tulare,7thGradeData,97.41666666666667
2067,Tulare,Tulare,ChildCareData,96.9090909090909
2068,Tulare,Tulare,KindergartenData,97.72222222222223
2069,Tulare,Visalia,7thGradeData,89.41176470588235
2070,Tulare,Visalia,ChildCareData,95.875
2071,Tulare,Visalia,KindergartenData,95.87878787878788
2072,Tulare,Woodlake,7thGradeData,99.0
2073,Tulare,Woodlake,ChildCareData,95.66666666666667
2074,Tulare,Woodlake,KindergartenData,99.0
2075,Tuolumne,Columbia,7thGradeData,98.0
2076,Tuolumne,Columbia,KindergartenData,97.0
2077,Tuolumne,Groveland,7thGradeData,95.0
2078,Tuolumne,Groveland,KindergartenData,86.0
2079,Tuolumne,Jamestown,7thGradeData,95.0
2080,Tuolumne,Jamestown,ChildCareData,76.5
2081,Tuolumne,Jamestown,KindergartenData,61.0
2082,Tuolumne,Sonora,7thGradeData,81.66666666666667
2083,Tuolumne,Sonora,ChildCareData,94.66666666666667
2084,Tuolumne,Sonora,KindergartenData,92.0
2085,Tuolumne,Soulsbyville,7thGradeData,94.0
2086,Tuolumne,Soulsbyville,ChildCareData,95.0
2087,Tuolumne,Soulsbyville,KindergartenData,93.0
2088,Tuolumne,Tuolumne City,7thGradeData,95.0
2089,Tuolumne,Tuolumne City,ChildCareData,86.0
2090,Tuolumne,Tuolumne City,KindergartenData,98.0
2091,Tuolumne,Twain Harte,7thGradeData,95.0
2092,Tuolumne,Twain Harte,KindergartenData,93.0
2093,Ventura,Camarillo,7thGradeData,92.45454545454545
2094,Ventura,Camarillo,ChildCareData,95.22222222222223
2095,Ventura,Camarillo,KindergartenData,90.33333333333333
2096,Ventura,Fillmore,7thGradeData,99.0
2097,Ventura,Fillmore,ChildCareData,95.5
2098,Ventura,Fillmore,KindergartenData,97.33333333333333
2099,Ventura,Moorpark,7thGradeData,97.0
2100,Ventura,Moorpark,ChildCareData,96.66666666666667
2101,Ventura,Moorpark,KindergartenData,97.16666666666667
2102,Ventura,Oak Park,7thGradeData,99.0
2103,Ventura,Oak Park,ChildCareData,94.0
2104,Ventura,Oak Park,KindergartenData,96.33333333333333
2105,Ventura,Oak View,7thGradeData,95.0
2106,Ventura,Oak View,ChildCareData,95.0
2107,Ventura,Oak View,KindergartenData,95.0
2108,Ventura,Ojai,7thGradeData,62.666666666666664
2109,Ventura,Ojai,ChildCareData,88.375
2110,Ventura,Ojai,KindergartenData,73.0
2111,Ventura,Oxnard,7thGradeData,97.84210526315789
2112,Ventura,Oxnard,ChildCareData,95.56862745098039
2113,Ventura,Oxnard,KindergartenData,97.82857142857142
2114,Ventura,Piru,ChildCareData,95.0
2115,Ventura,Piru,KindergartenData,98.0
2116,Ventura,Port Hueneme,ChildCareData,94.5
2117,Ventura,Port Hueneme,KindergartenData,98.25
2118,Ventura,San Buenaventura (Ventura),7thGradeData,91.0
2119,Ventura,San Buenaventura (Ventura),ChildCareData,96.09375
2120,Ventura,San Buenaventura (Ventura),KindergartenData,94.47619047619048
2121,Ventura,Santa Paula,7thGradeData,96.0
2122,Ventura,Santa Paula,ChildCareData,94.57142857142857
2123,Ventura,Santa Paula,KindergartenData,96.77777777777777
2124,Ventura,Simi Valley,7thGradeData,90.25
2125,Ventura,Simi Valley,ChildCareData,95.85714285714286
2126,Ventura,Simi Valley,KindergartenData,96.9
2127,Ventura,Somis,7thGradeData,98.0
2128,Ventura,Somis,ChildCareData,98.0
2129,Ventura,Somis,KindergartenData,96.5
2130,Ventura,Thousand Oaks,7thGradeData,94.0
2131,Ventura,Thousand Oaks,ChildCareData,95.44444444444444
2132,Ventura,Thousand Oaks,KindergartenData,94.73684210526316
2133,Ventura,Westlake Village,7thGradeData,67.0
2134,Ventura,Westlake Village,ChildCareData,95.71428571428571
2135,Ventura,Westlake Village,KindergartenData,98.0
2136,Yolo,Davis,7thGradeData,97.6
2137,Yolo,Davis,ChildCareData,96.33333333333333
2138,Yolo,Davis,KindergartenData,95.77777777777777
2139,Yolo,Dixon,ChildCareData,95.0
2140,Yolo,Esparto,7thGradeData,70.0
2141,Yolo,Esparto,ChildCareData,95.0
2142,Yolo,Esparto,KindergartenData,97.0
2143,Yolo,Knights Landing,KindergartenData,97.0
2144,Yolo,Madison,ChildCareData,95.0
2145,Yolo,West Sacramento,7thGradeData,96.44444444444444
2146,Yolo,West Sacramento,ChildCareData,96.14285714285714
2147,Yolo,West Sacramento,KindergartenData,87.66666666666667
2148,Yolo,Winters,7thGradeData,99.0
2149,Yolo,Winters,ChildCareData,95.75
2150,Yolo,Winters,KindergartenData,99.0
2151,Yolo,Woodland,7thGradeData,97.66666666666667
2152,Yolo,Woodland,ChildCareData,95.9047619047619
2153,Yolo,Woodland,KindergartenData,97.45454545454545
2154,Yuba,Arboga,ChildCareData,97.0
2155,Yuba,Beale AFB,ChildCareData,98.0
2156,Yuba,Beale AFB,KindergartenData,97.0
2157,Yuba,Browns Valley,KindergartenData,95.0
2158,Yuba,Challenge,KindergartenData,92.0
2159,Yuba,Marysville,7thGradeData,92.0
2160,Yuba,Marysville,ChildCareData,94.57142857142857
2161,Yuba,Marysville,KindergartenData,86.2
2162,Yuba,Olivehurst,7thGradeData,97.0
2163,Yuba,Olivehurst,ChildCareData,94.0
2164,Yuba,Olivehurst,KindergartenData,92.6
2165,Yuba,Plumas Lake,7thGradeData,99.0
2166,Yuba,Plumas Lake,ChildCareData,95.0
2167,Yuba,Plumas Lake,KindergartenData,98.0
2168,Yuba,Wheatland,7thGradeData,99.0
2169,Yuba,Wheatland,ChildCareData,96.5
2170,Yuba,Wheatland,KindergartenData,98.0
