city,enrollment,vaccinated,s_year,vac_pct,geoid
Susanville,1706.0,1644.0,2012,96.36576787807736,1600000US0677364
Sutter,912.0,885.0,2012,97.03947368421053,1600000US0677378
Sutter Creek,821.0,779.0,2012,94.884287454324,1600000US0677392
Taft,2045.0,2003.0,2012,97.94621026894865,1600000US0677574
Talmage,13.0,10.0,2012,76.92307692307693,1600000US0677784
Tehachapi,2797.0,2559.0,2012,91.49088308902395,1600000US0678092
Tehama,51.0,49.0,2012,96.07843137254902,1600000US0678106
Temecula,20054.0,18369.0,2012,91.59768624713274,1600000US0678120
Temple City,3739.0,3713.0,2012,99.30462690558973,1600000US0678148
Templeton,1438.0,1341.0,2012,93.25452016689847,1600000US0678162
Terra Bella,355.0,353.0,2012,99.43661971830986,1600000US0678288
Thermal,6038.0,6019.0,2012,99.68532626697582,1600000US0678456
Thornton,90.0,90.0,2012,100.0,1600000US0678568
Thousand Oaks,13001.0,12242.0,2012,94.16198753942004,1600000US0678582
Thousand Palms,221.0,218.0,2012,98.64253393665159,1600000US0678596
Three Rivers,38.0,35.0,2012,92.10526315789474,1600000US0678638
Tiburon,824.0,787.0,2012,95.50970873786407,1600000US0678666
Tipton,230.0,230.0,2012,100.0,1600000US0678750
Tomales,266.0,255.0,2012,95.86466165413535,1600000US0678890
Topanga,121.0,93.0,2012,76.85950413223141,1600000US0678960
Torrance,20647.0,20219.0,2012,97.92705962125248,1600000US0680000
Tracy,13267.0,13073.0,2012,98.53772518278436,1600000US0680238
Tranquillity,559.0,548.0,2012,98.03220035778175,1600000US0680266
Traver,106.0,106.0,2012,100.0,1600000US0680280
Tres Pinos,40.0,40.0,2012,100.0,1600000US0680364
Trinidad,86.0,51.0,2012,59.30232558139535,1600000US0680448
Trona,144.0,137.0,2012,95.13888888888889,1600000US0680515
Truckee,1990.0,1841.0,2012,92.51256281407035,1600000US0680588
Tulare,9892.0,9776.0,2012,98.8273352203801,1600000US0680644
Tulelake,315.0,305.0,2012,96.82539682539682,1600000US0680686
Tuolumne City,886.0,774.0,2012,87.3589164785553,1600000US0680763
Tupman,52.0,46.0,2012,88.46153846153845,1600000US0680784
Turlock,10000.0,9666.0,2012,96.66,1600000US0680812
Tustin,7503.0,7306.0,2012,97.37438357990136,1600000US0680854
Twain Harte,129.0,116.0,2012,89.92248062015504,1600000US0680966
Twentynine Palms,2079.0,2008.0,2012,96.58489658489658,1600000US0680994
Ukiah,4122.0,3882.0,2012,94.17758369723435,1600000US0681134
Union City,7591.0,7492.0,2012,98.69582400210776,1600000US0681204
Upland,8367.0,8205.0,2012,98.06382215847974,1600000US0681344
Upper Lake,528.0,501.0,2012,94.88636363636364,1600000US0681358
Vacaville,8837.0,8648.0,2012,97.86126513522689,1600000US0681554
Val Verde,37.0,32.0,2012,86.48648648648648,1600000US0681967
Valinda,781.0,757.0,2012,96.9270166453265,1600000US0681638
Vallecito,40.0,40.0,2012,100.0,1600000US0681652
Vallejo,9483.0,9290.0,2012,97.96477907835073,1600000US0681666
Valley Center,2456.0,2356.0,2012,95.92833876221498,1600000US0681736
Valley Home,51.0,48.0,2012,94.11764705882352,1600000US0681792
Valley Springs,775.0,719.0,2012,92.7741935483871,1600000US0681890
Vandenberg AFB,983.0,953.0,2012,96.94811800610377,1600000US0682072
Victor,31.0,31.0,2012,100.0,1600000US0682562
Victorville,21433.0,20483.0,2012,95.56758269957542,1600000US0682590
Villa Park,3698.0,3610.0,2012,97.62033531638724,1600000US0682744
Vina,10.0,10.0,2012,100.0,1600000US0682786
Visalia,18761.0,18173.0,2012,96.86583870795799,1600000US0682954
Vista,13152.0,12689.0,2012,96.47962287104623,1600000US0682996
Walnut,6593.0,6506.0,2012,98.68041862581526,1600000US0683332
Walnut Creek,7919.0,7692.0,2012,97.1334764490466,1600000US0683346
Walnut Grove,30.0,30.0,2012,100.0,1600000US0683374
Walnut Park,53.0,49.0,2012,92.45283018867924,1600000US0683402
Wasco,3260.0,3242.0,2012,99.4478527607362,1600000US0683542
Waterford,2393.0,1830.0,2012,76.47304638529043,1600000US0683612
Watsonville,9662.0,9463.0,2012,97.94038501345477,1600000US0683668
Weaverville,589.0,526.0,2012,89.30390492359932,1600000US0683794
Weed,343.0,320.0,2012,93.29446064139941,1600000US0683850
Weldon,86.0,81.0,2012,94.18604651162791,1600000US0683948
West Covina,11100.0,11008.0,2012,99.17117117117117,1600000US0684200
West Hollywood,488.0,429.0,2012,87.90983606557377,1600000US0684410
West Point,36.0,33.0,2012,91.66666666666666,1600000US0684732
West Sacramento,4728.0,4396.0,2012,92.97800338409475,1600000US0684816
West Whittier-Los Nietos,415.0,414.0,2012,99.75903614457832,1600000US0684921
Westlake Village,4650.0,4419.0,2012,95.03225806451613,1600000US0684438
Westley,141.0,138.0,2012,97.87234042553192,1600000US0684480
Westminster,9132.0,9035.0,2012,98.9378011388524,1600000US0684550
Westmorland,184.0,183.0,2012,99.45652173913044,1600000US0684606
Westwood,297.0,285.0,2012,95.95959595959596,1600000US0684928
Wheatland,1114.0,1095.0,2012,98.29443447037703,1600000US0685012
Whittier,20689.0,20318.0,2012,98.20677654792401,1600000US0685292
Wildomar,4289.0,4121.0,2012,96.08300303100957,1600000US0685446
Williams,777.0,768.0,2012,98.84169884169884,1600000US0685586
Willits,1156.0,999.0,2012,86.41868512110726,1600000US0685600
Willow Creek,98.0,94.0,2012,95.91836734693877,1600000US0685642
Willows,1097.0,1047.0,2012,95.44211485870557,1600000US0685684
Wilton,56.0,52.0,2012,92.85714285714286,1600000US0685880
Winchester,1229.0,1146.0,2012,93.24654190398698,1600000US0685894
Windsor,3111.0,3021.0,2012,97.10703953712633,1600000US0685922
Winterhaven,375.0,359.0,2012,95.73333333333333,1600000US0686020
Winters,1046.0,1028.0,2012,98.2791586998088,1600000US0686034
Winton,819.0,814.0,2012,99.38949938949939,1600000US0686076
Woodacre,16.0,12.0,2012,75.0,1600000US0686216
Woodlake,1470.0,1456.0,2012,99.04761904761905,1600000US0686300
Woodland,6641.0,6472.0,2012,97.4552025297395,1600000US0686328
Woodside,2021.0,1999.0,2012,98.91142998515586,1600000US0686440
Woodville,152.0,152.0,2012,100.0,1600000US0686482
Wrightwood,88.0,80.0,2012,90.9090909090909,1600000US0686594
Yettem,13.0,13.0,2012,100.0,1600000US0686734
Yolo,180.0,178.0,2012,98.88888888888889,1600000US0686804
Yorba Linda,6696.0,6496.0,2012,97.0131421744325,1600000US0686832
Yountville,61.0,52.0,2012,85.24590163934425,1600000US0686930
Yreka,1240.0,1164.0,2012,93.87096774193549,1600000US0686944
Yuba City,8650.0,8443.0,2012,97.60693641618498,1600000US0686972
Yucaipa,5021.0,4865.0,2012,96.89304919338777,1600000US0687042
Yucca Valley,2837.0,2668.0,2012,94.04300317236518,1600000US0687056
Acampo,222.0,212.0,2013,95.4954954954955,1600000US0600156
Acton,205.0,131.0,2013,63.90243902439025,1600000US0600212
Adelanto,1182.0,1118.0,2013,94.585448392555,1600000US0600296
Adin,17.0,12.0,2013,70.58823529411765,1600000US0600310
Agoura Hills,1211.0,1061.0,2013,87.61354252683734,1600000US0600394
Agua Dulce,23.0,21.0,2013,91.30434782608695,1600000US0600450
Aguanga,52.0,50.0,2013,96.15384615384616,1600000US0600464
Ahwahnee,55.0,51.0,2013,92.72727272727272,1600000US0600478
Alameda,3034.0,2928.0,2013,96.5062623599209,1600000US0600562
Alamo,627.0,610.0,2013,97.28867623604465,1600000US0600618
Albany,852.0,806.0,2013,94.60093896713614,1600000US0600674
Albion,10.0,7.0,2013,70.0,1600000US0600716
Alhambra,2667.0,2579.0,2013,96.70041244844394,1600000US0600884
Aliso Viejo,2440.0,2140.0,2013,87.70491803278688,1600000US0600947
Allensworth,12.0,12.0,2013,100.0,1600000US0601010
Alpaugh,53.0,53.0,2013,100.0,1600000US0601164
Alpine,546.0,505.0,2013,92.4908424908425,1600000US0601192
Alta,12.0,10.0,2013,83.33333333333334,1600000US0601276
Altadena,1052.0,958.0,2013,91.06463878326996,1600000US0601290
Alturas,237.0,192.0,2013,81.0126582278481,1600000US0601444
American Canyon,777.0,766.0,2013,98.58429858429858,1600000US0601640
Anaheim,15182.0,14820.0,2013,97.61559741799499,1600000US0602000
Anderson,803.0,729.0,2013,90.78455790784558,1600000US0602042
Angels,189.0,167.0,2013,88.35978835978835,1600000US0602112
Angwin,60.0,53.0,2013,88.33333333333333,1600000US0602168
Antelope,1279.0,1154.0,2013,90.22673964034402,1600000US0602210
Antioch,3669.0,3485.0,2013,94.98500953938402,1600000US0602252
Anza,114.0,104.0,2013,91.22807017543859,1600000US0602294
Apple Valley,3421.0,3280.0,2013,95.878398129202,1600000US0602364
Aptos,982.0,876.0,2013,89.20570264765783,1600000US0602378
Arbuckle,272.0,270.0,2013,99.26470588235294,1600000US0602420
Arcadia,2580.0,2522.0,2013,97.75193798449612,1600000US0602462
Arcata,797.0,557.0,2013,69.8870765370138,1600000US0602476
Armona,305.0,298.0,2013,97.70491803278688,1600000US0602700
Arnold,43.0,29.0,2013,67.44186046511628,1600000US0602770
Aromas,103.0,97.0,2013,94.1747572815534,1600000US0602812
Arroyo Grande,1062.0,1004.0,2013,94.53860640301318,1600000US0602868
Artesia,1319.0,1273.0,2013,96.51250947687642,1600000US0602896
Arvin,1213.0,1210.0,2013,99.75267930750206,1600000US0602924
Atascadero,1166.0,1084.0,2013,92.96740994854203,1600000US0603064
Atherton,1012.0,961.0,2013,94.96047430830039,1600000US0603092
Atwater,1579.0,1551.0,2013,98.22672577580748,1600000US0603162
Auberry,12.0,11.0,2013,91.66666666666666,1600000US0603190
Auburn,1121.0,995.0,2013,88.7600356824264,1600000US0603204
Avalon,121.0,115.0,2013,95.0413223140496,1600000US0603274
Avenal,681.0,673.0,2013,98.82525697503671,1600000US0603302
Avery,76.0,73.0,2013,96.05263157894737,1600000US0603316
Avocado Heights,56.0,54.0,2013,96.42857142857143,1600000US0603344
Azusa,1835.0,1815.0,2013,98.9100817438692,1600000US0603386
Baker,59.0,59.0,2013,100.0,1600000US0603512
Bakersfield,26443.0,25529.0,2013,96.5435086790455,1600000US0603526
Baldwin Park,3062.0,3037.0,2013,99.18354016982364,1600000US0603666
Ballico,43.0,40.0,2013,93.02325581395348,1600000US0603708
Bangor,36.0,34.0,2013,94.44444444444444,1600000US0603792
Banning,978.0,953.0,2013,97.4437627811861,1600000US0603820
Barstow,1255.0,1220.0,2013,97.21115537848605,1600000US0604030
Bay Point,693.0,683.0,2013,98.55699855699855,1600000US0604415
Beale AFB,151.0,142.0,2013,94.03973509933775,1600000US0604576
Beaumont,1598.0,1546.0,2013,96.74593241551939,1600000US0604758
Bell,1371.0,1327.0,2013,96.79066374908825,1600000US0604870
Bell Gardens,2134.0,2121.0,2013,99.39081537019682,1600000US0604996
Bella Vista,122.0,107.0,2013,87.70491803278688,1600000US0604926
Bellflower,2137.0,2090.0,2013,97.80065512400562,1600000US0604982
Belmont,1322.0,1273.0,2013,96.29349470499243,1600000US0605108
Belvedere,60.0,56.0,2013,93.33333333333333,1600000US0605164
Ben Lomond,111.0,77.0,2013,69.36936936936937,1600000US0605332
Benicia,1106.0,1071.0,2013,96.83544303797468,1600000US0605290
Berkeley,4507.0,4139.0,2013,91.83492345240737,1600000US0606000
Bermuda Dunes,418.0,385.0,2013,92.10526315789474,1600000US0606028
Beverly Hills,1151.0,1041.0,2013,90.44309296264117,1600000US0606308
Bieber,35.0,33.0,2013,94.28571428571428,1600000US0606336
Big Bear City,69.0,56.0,2013,81.15942028985508,1600000US0606406
Big Bear Lake,357.0,325.0,2013,91.03641456582633,1600000US0606434
Big Pine,50.0,45.0,2013,90.0,1600000US0606616
Big River,12.0,12.0,2013,100.0,1600000US0606635
Biggs,93.0,88.0,2013,94.6236559139785,1600000US0606560
Bishop,495.0,483.0,2013,97.57575757575758,1600000US0606798
Bloomington,1847.0,1830.0,2013,99.07958852192745,1600000US0607064
Blue Lake,48.0,40.0,2013,83.33333333333334,1600000US0607162
Blythe,800.0,764.0,2013,95.5,1600000US0607218
Bolinas,25.0,18.0,2013,72.0,1600000US0607316
Bonita,420.0,412.0,2013,98.09523809523809,1600000US0607414
Bonsall,399.0,363.0,2013,90.97744360902256,1600000US0607498
Boonville,126.0,113.0,2013,89.68253968253968,1600000US0607512
Boron,122.0,113.0,2013,92.62295081967213,1600000US0607568
Borrego Springs,119.0,115.0,2013,96.63865546218487,1600000US0607596
Boulder Creek,94.0,77.0,2013,81.91489361702128,1600000US0607652
Boulevard,16.0,15.0,2013,93.75,1600000US0607694
Boyes Hot Springs,51.0,50.0,2013,98.0392156862745,1600000US0607848
Brawley,1380.0,1351.0,2013,97.89855072463767,1600000US0608058
Brea,1471.0,1393.0,2013,94.6974847042828,1600000US0608100
Brentwood,2773.0,2670.0,2013,96.28561125135232,1600000US0608142
Brisbane,124.0,118.0,2013,95.16129032258065,1600000US0608310
Buellton,224.0,212.0,2013,94.64285714285714,1600000US0608758
Buena Park,2549.0,2423.0,2013,95.05688505296195,1600000US0608786
Burbank,7344.0,6924.0,2013,94.28104575163398,1600000US0608954
Burbank,7344.0,6924.0,2013,94.28104575163398,1600000US0608968
Burlingame,1680.0,1613.0,2013,96.01190476190476,1600000US0609066
Burney,160.0,140.0,2013,87.5,1600000US0609122
Burnt Ranch,11.0,9.0,2013,81.81818181818183,1600000US0609150
Buttonwillow,123.0,123.0,2013,100.0,1600000US0609332
Byron,391.0,377.0,2013,96.41943734015345,1600000US0609346
Cabazon,59.0,58.0,2013,98.30508474576271,1600000US0609360
Calabasas,1255.0,1165.0,2013,92.82868525896414,1600000US0609598
Calexico,1963.0,1919.0,2013,97.7585328578706,1600000US0609710
California City,413.0,380.0,2013,92.00968523002422,1600000US0609780
Calimesa,472.0,443.0,2013,93.85593220338984,1600000US0609864
Calipatria,233.0,232.0,2013,99.57081545064378,1600000US0609878
Calistoga,201.0,190.0,2013,94.5273631840796,1600000US0609892
Calpella,60.0,12.0,2013,20.0,1600000US0609990
Camarillo,2971.0,2747.0,2013,92.46045102659038,1600000US0610046
Cambria,169.0,165.0,2013,97.63313609467455,1600000US0610074
Cameron Park,543.0,495.0,2013,91.16022099447514,1600000US0610256
Camino,144.0,124.0,2013,86.11111111111111,1600000US0610270
Camp Pendleton North,161.0,146.0,2013,90.6832298136646,1600000US0610559
Campbell,2079.0,1921.0,2013,92.40019240019241,1600000US0610345
Campo,112.0,92.0,2013,82.14285714285714,1600000US0610508
Canby,27.0,26.0,2013,96.29629629629629,1600000US0610732
Cantua Creek,74.0,73.0,2013,98.64864864864865,1600000US0610816
Capitola,232.0,212.0,2013,91.37931034482759,1600000US0611040
Carlsbad,4023.0,3726.0,2013,92.61744966442953,1600000US0611194
Carmel Valley Village,671.0,620.0,2013,92.39940387481371,1600000US0611324
Carmichael,3509.0,3049.0,2013,86.89085209461385,1600000US0611390
Carpinteria,596.0,524.0,2013,87.91946308724832,1600000US0611446
Carson,2906.0,2734.0,2013,94.08121128699243,1600000US0611530
Caruthers,315.0,306.0,2013,97.14285714285714,1600000US0611614
Caspar,37.0,22.0,2013,59.45945945945946,1600000US0611768
Castaic,798.0,743.0,2013,93.10776942355889,1600000US0611796
Castro Valley,2061.0,1986.0,2013,96.36098981077147,1600000US0611964
Castroville,650.0,646.0,2013,99.38461538461539,1600000US0611978
Cathedral City,1780.0,1748.0,2013,98.20224719101124,1600000US0612048
Catheys Valley,16.0,13.0,2013,81.25,1600000US0612062
Cayucos,52.0,46.0,2013,88.46153846153845,1600000US0612132
Cedarville,49.0,36.0,2013,73.46938775510205,1600000US0612328
Ceres,2191.0,2132.0,2013,97.30716567777272,1600000US0612524
Cerritos,2429.0,2272.0,2013,93.53643474680938,1600000US0612552
Cherry Valley,121.0,121.0,2013,100.0,1600000US0612916
Chester,76.0,68.0,2013,89.47368421052632,1600000US0612930
Chico,3884.0,3455.0,2013,88.9546858908342,1600000US0613014
Chino,3673.0,3540.0,2013,96.37898175878028,1600000US0613210
Chino Hills,2559.0,2480.0,2013,96.91285658460336,1600000US0613214
Chowchilla,796.0,778.0,2013,97.73869346733667,1600000US0613294
Chualar,130.0,127.0,2013,97.6923076923077,1600000US0613364
Chula Vista,11786.0,11470.0,2013,97.3188528762939,1600000US0613392
Citrus Heights,2021.0,1798.0,2013,88.96585848589808,1600000US0613588
Claremont,2084.0,1962.0,2013,94.14587332053743,1600000US0613756
Clarksburg,70.0,70.0,2013,100.0,1600000US0613784
Clayton,461.0,449.0,2013,97.39696312364426,1600000US0613882
Clearlake,506.0,451.0,2013,89.13043478260869,1600000US0613945
Clearlake Oaks,46.0,38.0,2013,82.6086956521739,1600000US0613966
Cloverdale,709.0,700.0,2013,98.73060648801129,1600000US0614190
Clovis,5936.0,5685.0,2013,95.77156334231806,1600000US0614218
Coachella,1936.0,1928.0,2013,99.58677685950413,1600000US0614260
Coalinga,713.0,696.0,2013,97.61570827489481,1600000US0614274
Coarsegold,274.0,249.0,2013,90.87591240875912,1600000US0614288
Cobb,34.0,22.0,2013,64.70588235294117,1600000US0614302
Coleville,42.0,40.0,2013,95.23809523809523,1600000US0614484
Colfax,129.0,105.0,2013,81.3953488372093,1600000US0614498
Colma,414.0,408.0,2013,98.55072463768117,1600000US0614736
Colton,2798.0,2758.0,2013,98.57040743388134,1600000US0614890
Columbia,120.0,97.0,2013,80.83333333333333,1600000US0614904
Colusa,339.0,333.0,2013,98.23008849557522,1600000US0614946
Commerce,428.0,414.0,2013,96.72897196261682,1600000US0614974
Compton,6635.0,6138.0,2013,92.50941974378297,1600000US0615044
Concord,3985.0,3875.0,2013,97.2396486825596,1600000US0616000
Copperopolis,75.0,65.0,2013,86.66666666666667,1600000US0616210
Corcoran,672.0,658.0,2013,97.91666666666666,1600000US0616224
Corning,742.0,693.0,2013,93.39622641509435,1600000US0616322
Corona,9491.0,9088.0,2013,95.75387208934781,1600000US0616350
Coronado,804.0,748.0,2013,93.03482587064677,1600000US0616378
Corralitos,37.0,33.0,2013,89.1891891891892,1600000US0616434
Corte Madera,902.0,817.0,2013,90.57649667405765,1600000US0616462
Costa Mesa,4671.0,4219.0,2013,90.32327124812673,1600000US0616532
Cotati,166.0,161.0,2013,96.98795180722891,1600000US0616560
Cottonwood,464.0,432.0,2013,93.10344827586206,1600000US0616630
Courtland,100.0,100.0,2013,100.0,1600000US0616714
Covelo,86.0,51.0,2013,59.30232558139535,1600000US0616728
Covina,3029.0,2856.0,2013,94.2885440739518,1600000US0616742
Crescent City,652.0,591.0,2013,90.6441717791411,1600000US0617022
Cressey,39.0,38.0,2013,97.43589743589743,1600000US0617078
Crestline,140.0,133.0,2013,95.0,1600000US0617162
Creston,12.0,12.0,2013,100.0,1600000US0617232
Crockett,124.0,123.0,2013,99.19354838709677,1600000US0617274
Crows Landing,27.0,23.0,2013,85.18518518518519,1600000US0617428
Cudahy,1238.0,1180.0,2013,95.31502423263328,1600000US0617498
Culver City,2543.0,2403.0,2013,94.49469130947699,1600000US0617568
Cupertino,3001.0,2914.0,2013,97.10096634455182,1600000US0617610
Cutler,251.0,251.0,2013,100.0,1600000US0617708
Cuyama,20.0,20.0,2013,100.0,1600000US0617727
Cypress,2283.0,2231.0,2013,97.72229522558038,1600000US0617750
Daly City,2080.0,2028.0,2013,97.5,1600000US0617918
Dana Point,1008.0,881.0,2013,87.40079365079364,1600000US0617946
Danville,3382.0,3271.0,2013,96.71791839148433,1600000US0617988
Davenport,34.0,25.0,2013,73.52941176470588,1600000US0618086
Davis,2551.0,2408.0,2013,94.39435515484124,1600000US0618100
Del Mar,193.0,179.0,2013,92.74611398963731,1600000US0618506
Del Rey,86.0,81.0,2013,94.18604651162791,1600000US0618674
Del Rey Oaks,10.0,10.0,2013,100.0,1600000US0618688
Delano,2671.0,2653.0,2013,99.32609509546985,1600000US0618394
Delhi,554.0,546.0,2013,98.55595667870037,1600000US0618464
Denair,278.0,265.0,2013,95.32374100719424,1600000US0618856
Descanso,72.0,56.0,2013,77.77777777777779,1600000US0618940
Desert Hot Springs,1498.0,1436.0,2013,95.86114819759679,1600000US0618996
Diamond Bar,2158.0,2086.0,2013,96.66357738646896,1600000US0619192
Diamond Springs,110.0,89.0,2013,80.9090909090909,1600000US0619220
Dinuba,1068.0,1054.0,2013,98.68913857677903,1600000US0619318
Discovery Bay,127.0,118.0,2013,92.91338582677166,1600000US0619339
Dixon,829.0,813.0,2013,98.06996381182147,1600000US0619402
Dobbins,30.0,26.0,2013,86.66666666666667,1600000US0619416
Dorris,66.0,65.0,2013,98.48484848484848,1600000US0619584
Dos Palos,451.0,447.0,2013,99.1130820399113,1600000US0619612
Douglas City,37.0,36.0,2013,97.2972972972973,1600000US0619724
Downey,4526.0,4414.0,2013,97.52540874944764,1600000US0619766
Doyle,51.0,41.0,2013,80.3921568627451,1600000US0619878
Duarte,869.0,844.0,2013,97.12313003452245,1600000US0619990
Dublin,2618.0,2520.0,2013,96.2566844919786,1600000US0620018
Ducor,47.0,47.0,2013,100.0,1600000US0620032
Dunsmuir,49.0,44.0,2013,89.79591836734694,1600000US0620242
Durham,149.0,137.0,2013,91.94630872483222,1600000US0620270
Earlimart,574.0,572.0,2013,99.65156794425087,1600000US0620438
East Nicolaus,54.0,48.0,2013,88.88888888888889,1600000US0620900
East Palo Alto,1192.0,1167.0,2013,97.90268456375838,1600000US0620956
East Rancho Dominguez,88.0,80.0,2013,90.9090909090909,1600000US0621034
East Whittier,46.0,41.0,2013,89.13043478260869,1600000US0621292
Eastvale,547.0,547.0,2013,100.0,1600000US0621230
Edgewood,55.0,45.0,2013,81.81818181818183,1600000US0621530
Edwards AFB,255.0,250.0,2013,98.0392156862745,1600000US0621600
El Cajon,6267.0,6016.0,2013,95.99489388862294,1600000US0621712
El Centro,2858.0,2814.0,2013,98.46046186144157,1600000US0621782
El Cerrito,2000.0,1906.0,2013,95.3,1600000US0621796
El Cerrito,2000.0,1906.0,2013,95.3,1600000US0621810
El Dorado Hills,1688.0,1534.0,2013,90.87677725118483,1600000US0621880
El Granada,121.0,103.0,2013,85.12396694214877,1600000US0621936
El Monte,5163.0,5117.0,2013,99.10904512880109,1600000US0622230
El Nido,50.0,50.0,2013,100.0,1600000US0622286
El Paso de Robles (Paso Robles),1633.0,1527.0,2013,93.50887936313534,1600000US0622300
El Segundo,922.0,877.0,2013,95.11930585683297,1600000US0622412
El Sobrante (Contra Costa County),659.0,616.0,2013,93.47496206373293,1600000US0622454
Elk Grove,7109.0,6678.0,2013,93.93726262484175,1600000US0622020
Elverta,69.0,64.0,2013,92.7536231884058,1600000US0622524
Emeryville,204.0,139.0,2013,68.13725490196079,1600000US0622594
Empire,261.0,258.0,2013,98.85057471264368,1600000US0622622
Encinitas,3378.0,2994.0,2013,88.63232682060391,1600000US0622678
Escalon,640.0,620.0,2013,96.875,1600000US0622790
Escondido,7271.0,6823.0,2013,93.83853665245496,1600000US0622804
Esparto,207.0,204.0,2013,98.55072463768117,1600000US0622846
Etna,47.0,37.0,2013,78.72340425531915,1600000US0622972
Eureka,1540.0,1358.0,2013,88.18181818181819,1600000US0623042
Exeter,465.0,450.0,2013,96.7741935483871,1600000US0623126
Fair Oaks,999.0,850.0,2013,85.08508508508508,1600000US0623294
Fairfax,428.0,382.0,2013,89.25233644859813,1600000US0623168
Fairfield,4421.0,4256.0,2013,96.2678127120561,1600000US0623182
Fairmead,17.0,17.0,2013,100.0,1600000US0623210
Fall River Mills,52.0,45.0,2013,86.53846153846155,1600000US0623532
Fallbrook,1467.0,1375.0,2013,93.72869802317655,1600000US0623462
Farmersville,535.0,530.0,2013,99.06542056074767,1600000US0623616
Farmington,18.0,17.0,2013,94.44444444444444,1600000US0623630
Fellows,23.0,23.0,2013,100.0,1600000US0623812
Felton,340.0,282.0,2013,82.94117647058825,1600000US0623826
Ferndale,120.0,95.0,2013,79.16666666666666,1600000US0623910
Fieldbrook,19.0,12.0,2013,63.1578947368421,1600000US0624008
Fillmore,816.0,782.0,2013,95.83333333333334,1600000US0624092
Firebaugh,612.0,586.0,2013,95.75163398692811,1600000US0624134
Folsom,2759.0,2455.0,2013,88.98151504168177,1600000US0624638
Fontana,9846.0,9702.0,2013,98.53747714808044,1600000US0624680
Forest Ranch,18.0,16.0,2013,88.88888888888889,1600000US0624918
Foresthill,161.0,129.0,2013,80.12422360248446,1600000US0624834
Forestville,104.0,96.0,2013,92.3076923076923,1600000US0624960
Fort Bragg,457.0,408.0,2013,89.27789934354486,1600000US0625058
Fort Irwin,564.0,560.0,2013,99.29078014184397,1600000US0625114
Fort Jones,119.0,107.0,2013,89.91596638655463,1600000US0625128
Fortuna,478.0,412.0,2013,86.19246861924687,1600000US0625296
Foster City,1876.0,1758.0,2013,93.71002132196162,1600000US0625338
Fountain Valley,2549.0,2432.0,2013,95.4099646920361,1600000US0625380
Fowler,470.0,467.0,2013,99.36170212765958,1600000US0625436
Frazier Park,34.0,30.0,2013,88.23529411764706,1600000US0625534
Freedom,270.0,265.0,2013,98.14814814814815,1600000US0625576
Fremont,9746.0,9428.0,2013,96.7371229222245,1600000US0626000
French Camp,272.0,271.0,2013,99.63235294117648,1600000US0626028
Fresno,25568.0,24498.0,2013,95.81508135168961,1600000US0627000
Fullerton,5524.0,5288.0,2013,95.72773352643013,1600000US0628000
Galt,1119.0,1059.0,2013,94.63806970509383,1600000US0628112
Garberville,20.0,13.0,2013,65.0,1600000US0628154
Garden Grove,8618.0,8465.0,2013,98.22464608957995,1600000US0629000
Gardena,2279.0,2078.0,2013,91.18034225537517,1600000US0628168
Georgetown,77.0,64.0,2013,83.11688311688312,1600000US0629350
Gerber,122.0,122.0,2013,100.0,1600000US0629392
Geyserville,47.0,44.0,2013,93.61702127659575,1600000US0629420
Gilroy,2590.0,2522.0,2013,97.37451737451738,1600000US0629504
Glen Ellen,50.0,46.0,2013,92.0,1600000US0630028
Glendale,5101.0,4823.0,2013,94.55008821799647,1600000US0630000
Glendora,2183.0,2108.0,2013,96.56436097114063,1600000US0630014
Gold River,207.0,193.0,2013,93.23671497584542,1600000US0630345
Goleta,1501.0,1362.0,2013,90.73950699533644,1600000US0630378
Gonzales,505.0,482.0,2013,95.44554455445544,1600000US0630392
Goshen,154.0,151.0,2013,98.05194805194806,1600000US0630476
Grand Terrace,794.0,785.0,2013,98.86649874055415,1600000US0630658
Granite Bay,768.0,701.0,2013,91.27604166666666,1600000US0630693
Grass Valley,1403.0,1150.0,2013,81.9672131147541,1600000US0630798
Greeley Hill,15.0,11.0,2013,73.33333333333333,1600000US0630900
Greenfield,1730.0,1716.0,2013,99.1907514450867,1600000US0630987
Greenfield,1730.0,1716.0,2013,99.1907514450867,1600000US0630994
Greenville,41.0,39.0,2013,95.1219512195122,1600000US0631162
Grenada,48.0,36.0,2013,75.0,1600000US0631246
Gridley,514.0,507.0,2013,98.63813229571986,1600000US0631260
Grimes,10.0,10.0,2013,100.0,1600000US0631288
Groveland,62.0,58.0,2013,93.54838709677419,1600000US0631372
Grover Beach,254.0,232.0,2013,91.33858267716536,1600000US0631393
Guadalupe,325.0,323.0,2013,99.38461538461539,1600000US0631414
Guerneville,78.0,68.0,2013,87.17948717948718,1600000US0631470
Gustine,345.0,343.0,2013,99.42028985507247,1600000US0631568
Hacienda Heights,2094.0,2038.0,2013,97.32569245463229,1600000US0631596
Half Moon Bay,678.0,648.0,2013,95.57522123893806,1600000US0631708
Hamilton City,155.0,155.0,2013,100.0,1600000US0631890
Hanford,3009.0,2928.0,2013,97.30807577268196,1600000US0631960
Happy Camp,17.0,13.0,2013,76.47058823529412,1600000US0632030
Hawaiian Gardens,670.0,659.0,2013,98.35820895522389,1600000US0632506
Hawthorne,3705.0,3492.0,2013,94.25101214574899,1600000US0632548
