,county,vac_info_type,pct
117,San Luis Obispo,7thGradeData,91.83070093220338
118,San Luis Obispo,ChildCareData,94.02103776569702
119,San Luis Obispo,KindergartenData,89.71327446855267
120,San Mateo,7thGradeData,98.29573260606058
121,San Mateo,ChildCareData,96.42804156848699
122,San Mateo,KindergartenData,92.46432929121278
123,Santa Barbara,7thGradeData,95.1960047342995
124,Santa Barbara,ChildCareData,92.90526212939518
125,Santa Barbara,KindergartenData,90.83915486119085
126,Santa Clara,7thGradeData,97.30056887345681
127,Santa Clara,ChildCareData,93.52773051277165
128,Santa Clara,KindergartenData,95.21955802236441
129,Santa Cruz,7thGradeData,90.47181337278107
130,Santa Cruz,ChildCareData,86.86600006608818
131,Santa Cruz,KindergartenData,81.6932368966337
132,Shasta,7thGradeData,88.12418618452378
133,Shasta,ChildCareData,89.70010208039896
134,Shasta,KindergartenData,81.58478426888082
135,Sierra,7thGradeData,94.521725
136,Sierra,ChildCareData,90.9090909090909
137,Sierra,KindergartenData,96.0
138,Siskiyou,7thGradeData,89.73366766666668
139,Siskiyou,ChildCareData,88.38031872209136
140,Siskiyou,KindergartenData,78.25721152252171
141,Solano,7thGradeData,98.3197677142857
142,Solano,ChildCareData,92.09438358375219
143,Solano,KindergartenData,95.05641511432877
144,Sonoma,7thGradeData,92.38372567010302
145,Sonoma,ChildCareData,92.11979180708504
146,Sonoma,KindergartenData,88.88989724628466
147,Stanislaus,7thGradeData,93.94799775438602
148,Stanislaus,ChildCareData,94.08857051827587
149,Stanislaus,KindergartenData,94.03283086080575
150,Sutter,7thGradeData,91.312415106383
151,Sutter,ChildCareData,93.03907845740504
152,Sutter,KindergartenData,90.25767328005128
153,Tehama,7thGradeData,92.97576745762711
154,Tehama,ChildCareData,93.89140932061792
155,Tehama,KindergartenData,95.32886635055655
156,Trinity,7thGradeData,82.95400823529413
157,Trinity,ChildCareData,80.39924812030077
158,Trinity,KindergartenData,85.60535325241206
159,Tulare,7thGradeData,96.92597627986348
160,Tulare,ChildCareData,95.90301704182559
161,Tulare,KindergartenData,95.78014049306414
162,Tuolumne,7thGradeData,86.26386200000002
163,Tuolumne,ChildCareData,90.70105068463481
164,Tuolumne,KindergartenData,74.76318539718348
165,Ventura,7thGradeData,90.05844025977656
166,Ventura,ChildCareData,92.81193084582577
167,Ventura,KindergartenData,89.41591854395999
168,Yolo,7thGradeData,95.35743135922333
169,Yolo,ChildCareData,92.61716067015142
170,Yolo,KindergartenData,93.45712934687332
171,Yuba,7thGradeData,94.40848456140351
172,Yuba,ChildCareData,91.6688514677995
173,Yuba,KindergartenData,87.32625901385907
