GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
0500000US06001,06001,"Alameda County, California",1494876,,1494876,,733297,,49.1,,761579,,50.9,,98049,,6.6,,93980,1440,6.3,0.1,89851,1439,6.0,0.1,99073,108,6.6,0.1,105006,108,7.0,0.1,227381,,15.2,,228718,,15.3,,220208,,14.7,,93064,1421,6.2,0.1,75085,1421,5.0,0.1,87514,47,5.9,0.1,52652,794,3.5,0.1,24295,788,1.6,0.1,36.4,0.1,,,1155245,,77.3,,1091653,1193,73.0,0.1,206095,1069,13.8,0.1,164461,,11.0,,1155245,,1155245,,559281,,48.4,,595964,,51.6,,164461,,164461,,69917,,42.5,,94544,,57.5,,1494876,,1494876,,1419465,3140,95.0,0.2,75411,3140,5.0,0.2,1419465,3140,95.0,0.2,690261,4361,46.2,0.3,186326,1567,12.5,0.1,7102,734,0.5,0.1,510,198,0.0,0.1,58,64,0.0,0.1,144,104,0.0,0.1,246,132,0.0,0.1,391627,2019,26.2,0.1,70577,2965,4.7,0.2,141858,3684,9.5,0.2,84040,3678,5.6,0.2,13421,975,0.9,0.1,18957,1621,1.3,0.1,30697,2444,2.1,0.2,32077,2172,2.1,0.1,12191,476,0.8,0.1,1324,367,0.1,0.1,1259,438,0.1,0.1,2412,746,0.2,0.1,7196,933,0.5,0.1,131958,4588,8.8,0.3,75411,3140,5.0,0.2,9484,1022,0.6,0.1,7798,653,0.5,0.1,22689,1566,1.5,0.1,3073,634,0.2,0.1,1494876,,1494876,,748609,4837,50.1,0.3,209423,1295,14.0,0.1,23905,1416,1.6,0.1,427712,1023,28.6,0.1,19546,973,1.3,0.1,149794,4772,10.0,0.3,1494876,,1494876,,332103,,22.2,,254970,3427,17.1,0.2,10903,1040,0.7,0.1,2033,413,0.1,0.1,64197,3150,4.3,0.2,1162773,,77.8,,517548,630,34.6,0.1,182827,1448,12.2,0.1,3827,432,0.3,0.1,388491,1943,26.0,0.1,11993,468,0.8,0.1,5920,969,0.4,0.1,52167,2763,3.5,0.2,2993,582,0.2,0.1,49174,2623,3.3,0.2,580725,610,,
0500000US06003,06003,"Alpine County, California",1167,175,1167,,605,111,51.8,5.1,562,101,48.2,5.1,77,27,6.6,2.5,106,45,9.1,3.5,39,18,3.3,1.4,106,42,9.1,3.3,126,62,10.8,4.9,49,31,4.2,2.5,180,82,15.4,5.6,190,66,16.3,5.4,96,36,8.2,3.0,65,28,5.6,2.5,90,35,7.7,2.8,39,25,3.3,2.1,4,6,0.3,0.5,40.4,3.1,,,883,153,75.7,5.1,805,141,69.0,5.6,175,47,15.0,3.9,133,42,11.4,3.4,883,153,883,,479,107,54.2,6.6,404,85,45.8,6.6,133,42,133,,84,37,63.2,16.6,49,25,36.8,16.6,1167,175,1167,,1130,172,96.8,2.5,37,29,3.2,2.5,1130,172,96.8,2.5,771,167,66.1,6.5,0,95,0.0,3.2,237,57,20.3,5.8,0,95,0.0,3.2,0,95,0.0,3.2,0,95,0.0,3.2,0,95,0.0,3.2,39,6,3.3,0.6,0,95,0.0,3.2,20,16,1.7,1.5,0,95,0.0,3.2,0,95,0.0,3.2,0,95,0.0,3.2,19,18,1.6,1.5,0,95,0.0,3.2,21,31,1.8,2.6,0,95,0.0,3.2,0,95,0.0,3.2,21,31,1.8,2.6,0,95,0.0,3.2,62,47,5.3,3.9,37,29,3.2,2.5,0,95,0.0,3.2,28,29,2.4,2.5,0,95,0.0,3.2,0,95,0.0,3.2,1167,175,1167,,808,176,69.2,7.2,0,95,0.0,3.2,265,45,22.7,5.2,39,6,3.3,0.6,21,31,1.8,2.6,71,54,6.1,4.4,1167,175,1167,,82,61,7.0,4.9,17,23,1.5,1.9,0,95,0.0,3.2,0,95,0.0,3.2,65,49,5.6,4.0,1085,163,93.0,4.9,765,166,65.6,6.7,0,95,0.0,3.2,232,53,19.9,5.6,39,6,3.3,0.6,21,31,1.8,2.6,0,95,0.0,3.2,28,29,2.4,2.5,0,95,0.0,3.2,28,29,2.4,2.5,1772,76,,
0500000US06005,06005,"Amador County, California",38244,,38244,,20860,165,54.5,0.4,17384,165,45.5,0.4,1242,126,3.2,0.3,1587,200,4.1,0.5,2195,192,5.7,0.5,2486,175,6.5,0.5,1730,212,4.5,0.6,3387,214,8.9,0.6,4621,204,12.1,0.5,6557,203,17.1,0.5,3677,327,9.6,0.9,3110,330,8.1,0.9,4223,90,11.0,0.2,2506,208,6.6,0.5,923,189,2.4,0.5,48.0,0.5,,,31771,61,83.1,0.2,30341,186,79.3,0.5,9291,297,24.3,0.8,7652,114,20.0,0.3,31771,61,31771,,17468,125,55.0,0.3,14303,105,45.0,0.3,7652,114,7652,,3651,88,47.7,0.8,4001,78,52.3,0.8,38244,,38244,,37256,363,97.4,0.9,988,363,2.6,0.9,37256,363,97.4,0.9,33454,338,87.5,0.9,870,185,2.3,0.5,889,307,2.3,0.8,228,236,0.6,0.6,23,39,0.1,0.1,0,95,0.0,0.1,35,46,0.1,0.1,529,69,1.4,0.2,0,95,0.0,0.1,113,92,0.3,0.2,135,77,0.4,0.2,138,71,0.4,0.2,0,95,0.0,0.1,19,20,0.0,0.1,124,86,0.3,0.2,82,103,0.2,0.3,74,103,0.2,0.3,5,8,0.0,0.1,0,95,0.0,0.1,3,6,0.0,0.1,1432,198,3.7,0.5,988,363,2.6,0.9,3,7,0.0,0.1,523,236,1.4,0.6,183,164,0.5,0.4,4,8,0.0,0.1,38244,,38244,,34425,326,90.0,0.9,891,191,2.3,0.5,1421,225,3.7,0.6,712,144,1.9,0.4,149,124,0.4,0.3,1639,312,4.3,0.8,38244,,38244,,4677,,12.2,,3537,295,9.2,0.8,183,91,0.5,0.2,59,48,0.2,0.1,898,300,2.3,0.8,33567,,87.8,,30589,45,80.0,0.1,834,175,2.2,0.5,824,282,2.2,0.7,529,69,1.4,0.2,79,104,0.2,0.3,39,45,0.1,0.1,673,266,1.8,0.7,17,31,0.0,0.1,656,260,1.7,0.7,17943,147,,
0500000US06007,06007,"Butte County, California",219309,,219309,,108441,104,49.4,0.1,110868,104,50.6,0.1,12270,44,5.6,0.1,11985,586,5.5,0.3,13301,588,6.1,0.3,17984,143,8.2,0.1,24169,151,11.0,0.1,25298,149,11.5,0.1,23662,181,10.8,0.1,29129,190,13.3,0.1,14557,580,6.6,0.3,13508,583,6.2,0.3,16867,92,7.7,0.1,11114,436,5.1,0.2,5465,429,2.5,0.2,37.2,0.2,,,173137,,78.9,,158241,753,72.2,0.3,41364,525,18.9,0.2,33446,75,15.3,0.1,173137,,173137,,84868,35,49.0,0.1,88269,35,51.0,0.1,33446,75,33446,,14502,39,43.4,0.1,18944,68,56.6,0.1,219309,,219309,,206980,786,94.4,0.4,12329,786,5.6,0.4,206980,786,94.4,0.4,182734,1046,83.3,0.5,3353,256,1.5,0.1,2513,436,1.1,0.2,239,102,0.1,0.1,23,22,0.0,0.1,41,39,0.0,0.1,89,65,0.0,0.1,9240,409,4.2,0.2,625,355,0.3,0.2,1292,368,0.6,0.2,1124,302,0.5,0.1,533,263,0.2,0.1,183,108,0.1,0.1,675,335,0.3,0.2,4808,596,2.2,0.3,479,85,0.2,0.1,153,54,0.1,0.1,118,82,0.1,0.1,88,72,0.0,0.1,120,81,0.1,0.1,8661,955,3.9,0.4,12329,786,5.6,0.4,1221,235,0.6,0.1,5654,520,2.6,0.2,1796,400,0.8,0.2,80,45,0.0,0.1,219309,,219309,,194214,1008,88.6,0.5,5180,268,2.4,0.1,9114,496,4.2,0.2,11773,256,5.4,0.1,1107,185,0.5,0.1,11088,1017,5.1,0.5,219309,,219309,,30476,,13.9,,25434,714,11.6,0.3,588,212,0.3,0.1,136,100,0.1,0.1,4318,673,2.0,0.3,188833,,86.1,,165531,176,75.5,0.1,3105,236,1.4,0.1,1761,324,0.8,0.1,9217,406,4.2,0.2,477,85,0.2,0.1,176,129,0.1,0.1,8566,522,3.9,0.2,245,116,0.1,0.1,8321,513,3.8,0.2,95589,355,,
0500000US06009,06009,"Calaveras County, California",45794,,45794,,22861,161,49.9,0.4,22933,161,50.1,0.4,1900,65,4.1,0.1,2298,388,5.0,0.8,2789,409,6.1,0.9,2931,226,6.4,0.5,2100,162,4.6,0.4,3444,199,7.5,0.4,4830,183,10.5,0.4,7766,220,17.0,0.5,4126,396,9.0,0.9,4109,404,9.0,0.9,5641,134,12.3,0.3,2734,277,6.0,0.6,1126,232,2.5,0.5,49.0,0.4,,,36756,89,80.3,0.2,35319,269,77.1,0.6,11993,363,26.2,0.8,9501,162,20.7,0.4,36756,89,36756,,18143,107,49.4,0.2,18613,67,50.6,0.2,9501,162,9501,,4604,94,48.5,0.7,4897,110,51.5,0.7,45794,,45794,,44470,236,97.1,0.5,1324,236,2.9,0.5,44470,236,97.1,0.5,41672,353,91.0,0.8,496,37,1.1,0.1,571,163,1.2,0.4,41,59,0.1,0.1,0,95,0.0,0.1,204,141,0.4,0.3,14,28,0.0,0.1,601,162,1.3,0.4,11,24,0.0,0.1,0,95,0.0,0.1,298,246,0.7,0.5,135,107,0.3,0.2,0,95,0.0,0.1,0,95,0.0,0.1,157,216,0.3,0.5,16,22,0.0,0.1,11,19,0.0,0.1,0,95,0.0,0.1,5,9,0.0,0.1,0,95,0.0,0.1,1114,323,2.4,0.7,1324,236,2.9,0.5,18,35,0.0,0.1,823,170,1.8,0.4,181,163,0.4,0.4,31,44,0.1,0.1,45794,,45794,,42936,387,93.8,0.8,580,55,1.3,0.1,1452,101,3.2,0.2,819,32,1.8,0.1,92,87,0.2,0.2,1274,346,2.8,0.8,45794,,45794,,4688,,10.2,,3721,319,8.1,0.7,50,53,0.1,0.1,0,95,0.0,0.1,917,317,2.0,0.7,41106,,89.8,,38272,134,83.6,0.3,489,35,1.1,0.1,506,160,1.1,0.3,591,161,1.3,0.4,16,22,0.0,0.1,85,131,0.2,0.3,1147,239,2.5,0.5,11,18,0.0,0.1,1136,236,2.5,0.5,27823,108,,
0500000US06011,06011,"Colusa County, California",21297,,21297,,10990,71,51.6,0.3,10307,71,48.4,0.3,1838,36,8.6,0.2,1747,166,8.2,0.8,1625,163,7.6,0.8,1839,90,8.6,0.4,1220,90,5.7,0.4,2711,59,12.7,0.3,2765,72,13.0,0.3,2771,50,13.0,0.2,1232,147,5.8,0.7,1014,145,4.8,0.7,1352,78,6.3,0.4,867,106,4.1,0.5,316,92,1.5,0.4,33.5,0.5,,,14941,63,70.2,0.3,13893,133,65.2,0.6,3141,152,14.7,0.7,2535,58,11.9,0.3,14941,63,14941,,7620,49,51.0,0.4,7321,71,49.0,0.4,2535,58,2535,,1231,51,48.6,1.2,1304,31,51.4,1.2,21297,,21297,,20168,271,94.7,1.3,1129,271,5.3,1.3,20168,271,94.7,1.3,14491,563,68.0,2.6,203,37,1.0,0.2,288,227,1.4,1.1,12,15,0.1,0.1,0,95,0.0,0.2,0,95,0.0,0.2,3,8,0.0,0.1,252,79,1.2,0.4,44,29,0.2,0.1,5,7,0.0,0.1,48,32,0.2,0.2,40,41,0.2,0.2,50,56,0.2,0.3,50,56,0.2,0.3,15,24,0.1,0.1,41,14,0.2,0.1,7,11,0.0,0.1,15,18,0.1,0.1,8,11,0.0,0.1,11,21,0.1,0.1,4893,574,23.0,2.7,1129,271,5.3,1.3,118,84,0.6,0.4,430,116,2.0,0.5,93,60,0.4,0.3,1,2,0.0,0.1,21297,,21297,,15519,570,72.9,2.7,369,96,1.7,0.5,773,225,3.6,1.1,513,138,2.4,0.6,140,47,0.7,0.2,5250,573,24.7,2.7,21297,,21297,,11460,,53.8,,10648,280,50.0,1.3,46,48,0.2,0.2,0,95,0.0,0.2,766,279,3.6,1.3,9837,,46.2,,8735,16,41.0,0.1,185,22,0.9,0.1,122,70,0.6,0.3,219,65,1.0,0.3,41,14,0.2,0.1,4,7,0.0,0.1,531,113,2.5,0.5,14,18,0.1,0.1,517,111,2.4,0.5,7850,95,,
0500000US06013,06013,"Contra Costa County, California",1037817,,1037817,,506600,159,48.8,0.1,531217,159,51.2,0.1,66955,,6.5,,71324,1561,6.9,0.2,73758,1562,7.1,0.2,73590,119,7.1,0.1,59788,123,5.8,0.1,127372,231,12.3,0.1,150463,195,14.5,0.1,161930,134,15.6,0.1,67729,1131,6.5,0.1,57371,1116,5.5,0.1,68203,91,6.6,0.1,40192,834,3.9,0.1,19142,851,1.8,0.1,38.3,0.1,,,778657,,75.0,,739270,854,71.2,0.1,160117,1159,15.4,0.1,127537,98,12.3,0.1,778657,,778657,,373847,,48.0,,404810,,52.0,,127537,98,127537,,54854,42,43.0,0.1,72683,78,57.0,0.1,1037817,,1037817,,987641,2344,95.2,0.2,50176,2344,4.8,0.2,987641,2344,95.2,0.2,656311,4258,63.2,0.4,94782,1284,9.1,0.1,4375,662,0.4,0.1,509,202,0.0,0.1,69,49,0.0,0.1,25,33,0.0,0.1,132,88,0.0,0.1,147948,1673,14.3,0.2,22998,1792,2.2,0.2,41221,1952,4.0,0.2,47014,2744,4.5,0.3,7115,716,0.7,0.1,7751,1107,0.7,0.1,7306,1244,0.7,0.1,14543,1436,1.4,0.1,4727,435,0.5,0.1,801,290,0.1,0.1,1126,381,0.1,0.1,601,286,0.1,0.1,2199,501,0.2,0.1,79498,4179,7.7,0.4,50176,2344,4.8,0.2,7217,987,0.7,0.1,6709,605,0.6,0.1,17248,1326,1.7,0.1,887,253,0.1,0.1,1037817,,1037817,,698199,4394,67.3,0.4,108395,1104,10.4,0.1,14469,967,1.4,0.1,172992,834,16.7,0.1,9173,797,0.9,0.1,89150,4291,8.6,0.4,1037817,,1037817,,248089,,23.9,,176158,2902,17.0,0.3,5820,947,0.6,0.1,1484,428,0.1,0.1,64627,2908,6.2,0.3,789728,,76.1,,503705,535,48.5,0.1,92044,1121,8.9,0.1,2488,422,0.2,0.1,146195,1648,14.1,0.2,4435,383,0.4,0.1,4350,715,0.4,0.1,36511,1966,3.5,0.2,1524,432,0.1,0.1,34987,1866,3.4,0.2,398915,365,,
0500000US06015,06015,"Del Norte County, California",28561,,28561,,15688,156,54.9,0.5,12873,156,45.1,0.5,1727,108,6.0,0.4,1593,227,5.6,0.8,1866,210,6.5,0.7,1850,144,6.5,0.5,1912,193,6.7,0.7,3835,215,13.4,0.8,3721,172,13.0,0.6,4540,171,15.9,0.6,1891,194,6.6,0.7,1616,193,5.7,0.7,2302,108,8.1,0.4,1258,112,4.4,0.4,450,129,1.6,0.5,38.9,1.2,,,22218,157,77.8,0.5,21205,228,74.2,0.8,4912,159,17.2,0.6,4010,96,14.0,0.3,22218,157,22218,,12577,156,56.6,0.3,9641,36,43.4,0.3,4010,96,4010,,1859,88,46.4,1.4,2151,48,53.6,1.4,28561,,28561,,26817,341,93.9,1.2,1744,341,6.1,1.2,26817,341,93.9,1.2,20804,424,72.8,1.5,937,150,3.3,0.5,1571,268,5.5,0.9,127,108,0.4,0.4,0,95,0.0,0.1,0,95,0.0,0.1,11,17,0.0,0.1,891,90,3.1,0.3,10,15,0.0,0.1,37,45,0.1,0.2,305,176,1.1,0.6,14,18,0.0,0.1,45,81,0.2,0.3,40,38,0.1,0.1,440,282,1.5,1.0,271,112,0.9,0.4,5,11,0.0,0.1,69,60,0.2,0.2,185,117,0.6,0.4,12,18,0.0,0.1,2343,399,8.2,1.4,1744,341,6.1,1.2,129,124,0.5,0.4,938,219,3.3,0.8,124,83,0.4,0.3,11,13,0.0,0.1,28561,,28561,,22136,465,77.5,1.6,1446,175,5.1,0.6,2636,266,9.2,0.9,1081,52,3.8,0.2,616,208,2.2,0.7,2531,397,8.9,1.4,28561,,28561,,5003,,17.5,,4445,151,15.6,0.5,117,90,0.4,0.3,81,87,0.3,0.3,360,120,1.3,0.4,23558,,82.5,,18704,95,65.5,0.1,911,151,3.2,0.5,1351,194,4.7,0.7,891,90,3.1,0.3,271,112,0.9,0.4,30,30,0.1,0.1,1400,223,4.9,0.8,7,14,0.0,0.1,1393,225,4.9,0.8,11150,159,,
0500000US06017,06017,"El Dorado County, California",179878,,179878,,90056,156,50.1,0.1,89822,156,49.9,0.1,9629,135,5.4,0.1,10888,551,6.1,0.3,12686,554,7.1,0.3,12712,162,7.1,0.1,8879,154,4.9,0.1,17013,191,9.5,0.1,22982,154,12.8,0.1,32415,227,18.0,0.1,14180,484,7.9,0.3,12951,483,7.2,0.3,14629,108,8.1,0.1,7849,277,4.4,0.2,3065,276,1.7,0.2,43.1,0.2,,,138382,67,76.9,0.1,131975,383,73.4,0.2,32847,538,18.3,0.3,25543,72,14.2,0.1,138382,67,138382,,68718,103,49.7,0.1,69664,89,50.3,0.1,25543,72,25543,,12031,51,47.1,0.1,13512,52,52.9,0.1,179878,,179878,,173772,750,96.6,0.4,6106,750,3.4,0.4,173772,750,96.6,0.4,157853,973,87.8,0.5,1367,215,0.8,0.1,1802,417,1.0,0.2,421,211,0.2,0.1,28,45,0.0,0.1,30,35,0.0,0.1,4,9,0.0,0.1,6260,558,3.5,0.3,1506,722,0.8,0.4,1082,355,0.6,0.2,1974,496,1.1,0.3,535,210,0.3,0.1,454,193,0.3,0.1,247,244,0.1,0.1,462,275,0.3,0.2,167,117,0.1,0.1,3,5,0.0,0.1,21,33,0.0,0.1,1,2,0.0,0.1,142,115,0.1,0.1,6323,967,3.5,0.5,6106,750,3.4,0.4,603,214,0.3,0.1,2053,294,1.1,0.2,1817,438,1.0,0.2,120,109,0.1,0.1,179878,,179878,,163543,1238,90.9,0.7,2324,174,1.3,0.1,4154,315,2.3,0.2,8532,209,4.7,0.1,672,159,0.4,0.1,7132,952,4.0,0.5,179878,,179878,,21222,,11.8,,16559,688,9.2,0.4,577,256,0.3,0.1,220,146,0.1,0.1,3866,608,2.1,0.3,158656,,88.2,,144557,165,80.4,0.1,1331,205,0.7,0.1,1252,271,0.7,0.2,6034,524,3.4,0.3,167,117,0.1,0.1,92,75,0.1,0.1,5223,700,2.9,0.4,223,160,0.1,0.1,5000,650,2.8,0.4,87571,112,,
0500000US06019,06019,"Fresno County, California",920623,,920623,,460116,67,50.0,0.1,460507,67,50.0,0.1,78566,35,8.5,0.1,73550,1301,8.0,0.1,75679,1304,8.2,0.1,79932,92,8.7,0.1,74867,129,8.1,0.1,131286,106,14.3,0.1,114944,76,12.5,0.1,113981,78,12.4,0.1,47116,925,5.1,0.1,38836,920,4.2,0.1,48241,68,5.2,0.1,29967,685,3.3,0.1,13658,672,1.5,0.1,30.6,0.2,,,644619,,70.0,,596390,933,64.8,0.1,113860,806,12.4,0.1,91866,38,10.0,0.1,644619,,644619,,319016,64,49.5,0.1,325603,64,50.5,0.1,91866,38,91866,,39906,5,43.4,0.1,51960,37,56.6,0.1,920623,,920623,,884494,2177,96.1,0.2,36129,2177,3.9,0.2,884494,2177,96.1,0.2,552475,5003,60.0,0.5,46522,906,5.1,0.1,8894,870,1.0,0.1,660,238,0.1,0.1,0,95,0.0,0.1,126,88,0.0,0.1,77,63,0.0,0.1,87275,1203,9.5,0.1,15090,1581,1.6,0.2,7222,989,0.8,0.1,10698,1282,1.2,0.1,4810,585,0.5,0.1,1845,464,0.2,0.1,3513,805,0.4,0.1,44097,2145,4.8,0.2,1321,196,0.1,0.1,267,179,0.0,0.1,75,56,0.0,0.1,602,240,0.1,0.1,377,221,0.0,0.1,188007,4833,20.4,0.5,36129,2177,3.9,0.2,4691,882,0.5,0.1,7675,895,0.8,0.1,6020,808,0.7,0.1,806,254,0.1,0.1,920623,,920623,,582129,5098,63.2,0.6,55560,1032,6.0,0.1,19872,1202,2.2,0.1,97762,867,10.6,0.1,2718,422,0.3,0.1,201236,5087,21.9,0.6,920623,,920623,,458069,,49.8,,430749,1909,46.8,0.2,2318,436,0.3,0.1,538,212,0.1,0.1,24464,1807,2.7,0.2,462554,,50.2,,306388,663,33.3,0.1,44217,757,4.8,0.1,5024,534,0.5,0.1,85690,1149,9.3,0.1,1148,165,0.1,0.1,2355,638,0.3,0.1,17732,1509,1.9,0.2,1957,579,0.2,0.1,15775,1412,1.7,0.2,313355,375,,
