GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC108,HC02_VC108,HC03_VC108,HC04_VC108,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110
0500000US06001,06001,"Alameda County, California",1584983,,1584983,,776699,75,49.0,0.1,808284,75,51.0,0.1,97613,73,6.2,0.1,96730,1484,6.1,0.1,93457,1481,5.9,0.1,95695,48,6.0,0.1,109299,75,6.9,0.1,248460,72,15.7,0.1,235732,56,14.9,0.1,225498,,14.2,,102779,1324,6.5,0.1,87787,1324,5.5,0.1,109230,,6.9,,55185,933,3.5,0.1,27518,933,1.7,0.1,37.1,0.1,,,1241674,,78.3,,1181309,933,74.5,0.1,242686,1182,15.3,0.1,191933,,12.1,,1241674,,1241674,,601452,,48.4,,640222,,51.6,,191933,,191933,,83227,,43.4,,108706,,56.6,,1584983,,1584983,,1487408,2890,93.8,0.2,97575,2890,6.2,0.2,1487408,2890,93.8,0.2,708558,4346,44.7,0.3,184883,1465,11.7,0.1,9813,1118,0.6,0.1,736,163,0.0,0.1,93,54,0.0,0.1,289,136,0.0,0.1,259,127,0.0,0.1,439055,1924,27.7,0.1,93212,3337,5.9,0.2,154771,3444,9.8,0.2,88349,3201,5.6,0.2,13100,923,0.8,0.1,18428,1535,1.2,0.1,33949,2490,2.1,0.2,37246,1966,2.3,0.1,13760,396,0.9,0.1,2326,434,0.1,0.1,1500,399,0.1,0.1,2846,568,0.2,0.1,7088,630,0.4,0.1,131339,4211,8.3,0.3,97575,2890,6.2,0.2,13151,974,0.8,0.1,6917,786,0.4,0.1,34253,1714,2.2,0.1,2772,582,0.2,0.1,1584983,,1584983,,784501,4759,49.5,0.3,213949,1744,13.5,0.1,26132,1605,1.6,0.1,491276,1204,31.0,0.1,24048,1177,1.5,0.1,153383,4224,9.7,0.3,1584983,,1584983,,358168,,22.6,,268703,3567,17.0,0.2,11040,1011,0.7,0.1,2219,499,0.1,0.1,76206,3430,4.8,0.2,1226815,,77.4,,522707,365,33.0,0.1,179400,1124,11.3,0.1,4851,303,0.3,0.1,436207,1965,27.5,0.1,13243,345,0.8,0.1,4178,622,0.3,0.1,66229,2196,4.2,0.1,3611,534,0.2,0.1,62618,2157,4.0,0.1,589858,502,,,1025865,3233,1025865,,492547,2009,48.0,0.1,533318,2039,52.0,0.1
0500000US06003,06003,"Alpine County, California",1131,167,1131,,654,116,57.8,4.5,477,81,42.2,4.5,39,26,3.4,2.2,78,35,6.9,2.8,54,24,4.8,1.9,110,51,9.7,3.9,86,31,7.6,2.8,107,44,9.5,3.5,116,43,10.3,3.4,130,44,11.5,3.4,106,54,9.4,4.4,81,32,7.2,2.7,127,42,11.2,3.7,87,41,7.7,3.7,10,13,0.9,1.2,43.6,8.0,,,880,127,77.8,4.4,822,124,72.7,5.9,272,69,24.0,5.8,224,70,19.8,6.1,880,127,880,,492,86,55.9,5.2,388,71,44.1,5.2,224,70,224,,123,46,54.9,9.4,101,36,45.1,9.4,1131,167,1131,,1043,156,92.2,3.6,88,44,7.8,3.6,1043,156,92.2,3.6,783,150,69.2,5.7,11,17,1.0,1.4,219,60,19.4,5.5,5,13,0.4,1.2,0,12,0.0,2.8,0,12,0.0,2.8,4,7,0.4,0.7,14,21,1.2,1.9,0,12,0.0,2.8,2,7,0.2,0.6,2,5,0.2,0.4,0,12,0.0,2.8,0,12,0.0,2.8,10,22,0.9,2.0,0,12,0.0,2.8,16,21,1.4,1.9,0,12,0.0,2.8,0,12,0.0,2.8,16,21,1.4,1.9,0,12,0.0,2.8,0,12,0.0,2.8,88,44,7.8,3.6,0,12,0.0,2.8,45,30,4.0,2.6,14,20,1.2,1.8,0,12,0.0,2.8,1131,167,1131,,854,159,75.5,5.1,20,28,1.8,2.3,284,70,25.1,6.3,53,30,4.7,2.7,16,21,1.4,1.9,4,6,0.4,0.5,1131,167,1131,,108,57,9.5,4.4,80,52,7.1,4.1,9,15,0.8,1.4,0,12,0.0,2.8,19,22,1.7,1.9,1023,146,90.5,4.4,725,137,64.1,5.8,11,17,1.0,1.4,219,60,19.4,5.5,14,21,1.2,1.9,16,21,1.4,1.9,0,12,0.0,2.8,38,25,3.4,2.2,0,12,0.0,2.8,38,25,3.4,2.2,1801,61,,,865,134,865,,479,93,55.4,5.5,386,72,44.6,5.5
0500000US06005,06005,"Amador County, California",36995,,36995,,20012,138,54.1,0.4,16983,138,45.9,0.4,1298,38,3.5,0.1,1651,222,4.5,0.6,1637,191,4.4,0.5,1992,118,5.4,0.3,1741,93,4.7,0.3,3415,182,9.2,0.5,4171,188,11.3,0.5,5723,164,15.5,0.4,3174,324,8.6,0.9,3536,315,9.6,0.9,5193,110,14.0,0.3,2451,207,6.6,0.6,1013,201,2.7,0.5,50.0,0.2,,,31258,84,84.5,0.2,29976,197,81.0,0.5,10816,299,29.2,0.8,8657,90,23.4,0.2,31258,84,31258,,17081,137,54.6,0.3,14177,80,45.4,0.3,8657,90,8657,,4210,45,48.6,0.6,4447,82,51.4,0.6,36995,,36995,,35790,315,96.7,0.9,1205,315,3.3,0.9,35790,315,96.7,0.9,32006,346,86.5,0.9,855,97,2.3,0.3,829,209,2.2,0.6,237,154,0.6,0.4,16,16,0.0,0.1,4,7,0.0,0.1,39,49,0.1,0.1,538,97,1.5,0.3,25,33,0.1,0.1,53,58,0.1,0.2,124,78,0.3,0.2,24,22,0.1,0.1,11,20,0.0,0.1,8,13,0.0,0.1,293,133,0.8,0.4,38,28,0.1,0.1,15,21,0.0,0.1,0,25,0.0,0.1,3,7,0.0,0.1,20,19,0.1,0.1,1524,347,4.1,0.9,1205,315,3.3,0.9,105,85,0.3,0.2,657,251,1.8,0.7,113,80,0.3,0.2,0,25,0.0,0.1,36995,,36995,,33111,387,89.5,1.0,1059,61,2.9,0.2,1532,278,4.1,0.8,737,69,2.0,0.2,108,81,0.3,0.2,1694,353,4.6,1.0,36995,,36995,,4784,,12.9,,3863,296,10.4,0.8,147,80,0.4,0.2,53,38,0.1,0.1,721,286,1.9,0.8,32211,,87.1,,29496,6,79.7,0.1,822,97,2.2,0.3,666,152,1.8,0.4,510,92,1.4,0.2,35,27,0.1,0.1,3,6,0.0,0.1,679,212,1.8,0.6,0,25,0.0,0.1,679,212,1.8,0.6,18184,182,,,30376,224,30376,,16430,208,54.1,0.4,13946,84,45.9,0.4
0500000US06007,06007,"Butte County, California",222564,,222564,,110115,118,49.5,0.1,112449,118,50.5,0.1,12155,40,5.5,0.1,12722,618,5.7,0.3,12541,628,5.6,0.3,15875,117,7.1,0.1,26177,152,11.8,0.1,27027,152,12.1,0.1,23241,171,10.4,0.1,26379,128,11.9,0.1,15065,547,6.8,0.2,14563,543,6.5,0.2,20126,86,9.0,0.1,11289,398,5.1,0.2,5404,399,2.4,0.2,36.8,0.3,,,177142,,79.6,,164498,640,73.9,0.3,45017,559,20.2,0.3,36819,52,16.5,0.1,177142,,177142,,86878,14,49.0,0.1,90264,14,51.0,0.1,36819,52,36819,,16311,52,44.3,0.1,20508,2,55.7,0.1,222564,,222564,,208443,919,93.7,0.4,14121,919,6.3,0.4,208443,919,93.7,0.4,185408,1176,83.3,0.5,3189,344,1.4,0.2,2553,456,1.1,0.2,97,57,0.0,0.1,5,8,0.0,0.1,50,62,0.0,0.1,93,52,0.0,0.1,9591,482,4.3,0.2,781,327,0.4,0.1,1070,289,0.5,0.1,1198,305,0.5,0.1,315,113,0.1,0.1,134,75,0.1,0.1,442,230,0.2,0.1,5651,650,2.5,0.3,405,133,0.2,0.1,60,48,0.0,0.1,91,75,0.0,0.1,171,122,0.1,0.1,83,59,0.0,0.1,7297,998,3.3,0.4,14121,919,6.3,0.4,2004,375,0.9,0.2,6293,609,2.8,0.3,2299,410,1.0,0.2,130,95,0.1,0.1,222564,,222564,,198732,1284,89.3,0.6,5966,255,2.7,0.1,9922,656,4.5,0.3,12709,153,5.7,0.1,1222,211,0.5,0.1,9089,1120,4.1,0.5,222564,,222564,,33800,,15.2,,28685,720,12.9,0.3,523,209,0.2,0.1,201,145,0.1,0.1,4391,668,2.0,0.3,188764,,84.8,,164214,150,73.8,0.1,3017,331,1.4,0.1,1525,264,0.7,0.1,9477,461,4.3,0.2,361,127,0.2,0.1,148,88,0.1,0.1,10022,637,4.5,0.3,211,122,0.1,0.1,9811,645,4.4,0.3,97133,281,,,169724,706,169724,,82870,499,48.8,0.2,86854,395,51.2,0.2
0500000US06009,06009,"Calaveras County, California",44767,,44767,,22143,176,49.5,0.4,22624,176,50.5,0.4,1803,80,4.0,0.2,2454,261,5.5,0.6,2156,281,4.8,0.6,2658,181,5.9,0.4,2047,163,4.6,0.4,3606,188,8.1,0.4,4254,171,9.5,0.4,6494,163,14.5,0.4,4190,429,9.4,1.0,4238,433,9.5,1.0,6784,223,15.2,0.5,3013,179,6.7,0.4,1070,192,2.4,0.4,50.7,0.3,,,36577,113,81.7,0.3,35272,227,78.8,0.5,13539,416,30.2,0.9,10867,226,24.3,0.5,36577,113,36577,,18001,115,49.2,0.2,18576,97,50.8,0.2,10867,226,10867,,5321,86,49.0,0.7,5546,172,51.0,0.7,44767,,44767,,42952,330,95.9,0.7,1815,330,4.1,0.7,42952,330,95.9,0.7,41210,267,92.1,0.6,261,110,0.6,0.2,396,209,0.9,0.5,63,48,0.1,0.1,8,12,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,402,126,0.9,0.3,0,25,0.0,0.1,46,48,0.1,0.1,118,94,0.3,0.2,74,56,0.2,0.1,44,35,0.1,0.1,3,7,0.0,0.1,117,83,0.3,0.2,151,178,0.3,0.4,3,9,0.0,0.1,0,25,0.0,0.1,123,174,0.3,0.4,25,42,0.1,0.1,532,234,1.2,0.5,1815,330,4.1,0.7,270,109,0.6,0.2,828,233,1.8,0.5,518,142,1.2,0.3,32,46,0.1,0.1,44767,,44767,,42926,363,95.9,0.8,602,80,1.3,0.2,1258,196,2.8,0.4,997,44,2.2,0.1,198,190,0.4,0.4,622,249,1.4,0.6,44767,,44767,,4967,,11.1,,3964,348,8.9,0.8,108,117,0.2,0.3,10,18,0.0,0.1,885,317,2.0,0.7,39800,,88.9,,36951,12,82.5,0.1,259,109,0.6,0.2,396,209,0.9,0.5,390,124,0.9,0.3,151,178,0.3,0.4,0,25,0.0,0.1,1653,291,3.7,0.6,7,12,0.0,0.1,1646,289,3.7,0.6,28031,56,,,35415,454,35415,,17488,225,49.4,0.3,17927,284,50.6,0.3
0500000US06011,06011,"Colusa County, California",21396,,21396,,11129,69,52.0,0.3,10267,69,48.0,0.3,1680,68,7.9,0.3,1760,173,8.2,0.8,1630,168,7.6,0.8,1555,64,7.3,0.3,1475,79,6.9,0.4,2830,86,13.2,0.4,2566,37,12.0,0.2,2658,46,12.4,0.2,1337,126,6.2,0.6,1174,131,5.5,0.6,1525,46,7.1,0.2,988,91,4.6,0.4,218,67,1.0,0.3,34.0,0.5,,,15345,73,71.7,0.3,14367,148,67.1,0.7,3433,128,16.0,0.6,2731,80,12.8,0.4,15345,73,15345,,7949,84,51.8,0.4,7396,51,48.2,0.4,2731,80,2731,,1339,67,49.0,1.3,1392,31,51.0,1.3,21396,,21396,,20657,244,96.5,1.1,739,244,3.5,1.1,20657,244,96.5,1.1,18188,489,85.0,2.3,151,70,0.7,0.3,231,65,1.1,0.3,10,17,0.0,0.1,0,22,0.0,0.2,0,22,0.0,0.2,0,22,0.0,0.2,419,34,2.0,0.2,120,125,0.6,0.6,16,25,0.1,0.1,81,71,0.4,0.3,53,54,0.2,0.3,63,68,0.3,0.3,22,21,0.1,0.1,64,63,0.3,0.3,39,34,0.2,0.2,3,5,0.0,0.1,0,22,0.0,0.2,0,22,0.0,0.2,36,34,0.2,0.2,1629,467,7.6,2.2,739,244,3.5,1.1,198,102,0.9,0.5,157,62,0.7,0.3,56,63,0.3,0.3,0,22,0.0,0.2,21396,,21396,,18842,461,88.1,2.2,448,145,2.1,0.7,550,130,2.6,0.6,517,88,2.4,0.4,39,34,0.2,0.2,1858,481,8.7,2.2,21396,,21396,,12277,,57.4,,11462,291,53.6,1.4,86,122,0.4,0.6,20,31,0.1,0.1,709,258,3.3,1.2,9119,,42.6,,8017,22,37.5,0.2,131,70,0.6,0.3,216,62,1.0,0.3,419,34,2.0,0.2,39,34,0.2,0.2,0,22,0.0,0.2,297,89,1.4,0.4,0,22,0.0,0.2,297,89,1.4,0.4,7931,58,,,12114,315,12114,,6198,238,51.2,1.1,5916,174,48.8,1.1
0500000US06013,06013,"Contra Costa County, California",1096068,,1096068,,534618,96,48.8,0.1,561450,96,51.2,0.1,65183,,5.9,,74463,1470,6.8,0.1,74635,1470,6.8,0.1,72910,111,6.7,0.1,66834,111,6.1,0.1,136711,,12.5,,149270,155,13.6,0.1,165058,155,15.1,0.1,75305,1327,6.9,0.1,64868,1328,5.9,0.1,86311,88,7.9,0.1,43171,796,3.9,0.1,21349,798,1.9,0.1,38.8,0.2,,,835601,,76.2,,795693,863,72.6,0.1,188949,1094,17.2,0.1,150831,,13.8,,835601,,835601,,401739,,48.1,,433862,,51.9,,150831,,150831,,65659,,43.5,,85172,,56.5,,1096068,,1096068,,1028751,2947,93.9,0.3,67317,2947,6.1,0.3,1028751,2947,93.9,0.3,663406,3844,60.5,0.4,97338,1430,8.9,0.1,6059,781,0.6,0.1,832,279,0.1,0.1,24,23,0.0,0.1,440,220,0.0,0.1,189,156,0.0,0.1,167215,1997,15.3,0.2,27963,2076,2.6,0.2,45207,2371,4.1,0.2,51067,2372,4.7,0.2,7625,742,0.7,0.1,9033,1260,0.8,0.1,8071,1300,0.7,0.1,18249,1542,1.7,0.1,5548,415,0.5,0.1,817,233,0.1,0.1,484,202,0.0,0.1,923,398,0.1,0.1,3324,535,0.3,0.1,89185,3770,8.1,0.3,67317,2947,6.1,0.3,8039,987,0.7,0.1,7640,786,0.7,0.1,23786,1620,2.2,0.1,2884,612,0.3,0.1,1096068,,1096068,,716355,4600,65.4,0.4,116076,1300,10.6,0.1,20258,1219,1.8,0.1,202326,991,18.5,0.1,12340,1204,1.1,0.1,102431,3708,9.3,0.3,1096068,,1096068,,273350,,24.9,,188934,3191,17.2,0.3,8517,1069,0.8,0.1,1905,556,0.2,0.1,73994,3207,6.8,0.3,822718,,75.1,,503815,579,46.0,0.1,94046,1333,8.6,0.1,3071,351,0.3,0.1,165336,1925,15.1,0.2,5200,310,0.5,0.1,3660,796,0.3,0.1,47590,2472,4.3,0.2,1557,430,0.1,0.1,46033,2452,4.2,0.2,405001,367,,,720881,2507,720881,,343297,1763,47.6,0.2,377584,1597,52.4,0.2
0500000US06015,06015,"Del Norte County, California",27788,,27788,,15418,83,55.5,0.3,12370,83,44.5,0.3,1690,85,6.1,0.3,1574,217,5.7,0.8,1608,199,5.8,0.7,1588,179,5.7,0.6,1756,238,6.3,0.9,4048,238,14.6,0.9,3369,145,12.1,0.5,4239,160,15.3,0.6,2081,201,7.5,0.7,1715,201,6.2,0.7,2448,82,8.8,0.3,1106,147,4.0,0.5,566,125,2.0,0.5,38.8,0.7,,,21891,,78.8,,20971,170,75.5,0.6,4966,171,17.9,0.6,4120,67,14.8,0.2,21891,,21891,,12290,46,56.1,0.2,9601,47,43.9,0.2,4120,67,4120,,1960,50,47.6,0.7,2160,36,52.4,0.7,27788,,27788,,25371,309,91.3,1.1,2417,309,8.7,1.1,25371,309,91.3,1.1,21248,350,76.5,1.3,802,156,2.9,0.6,1484,233,5.3,0.8,124,153,0.4,0.6,13,18,0.0,0.1,0,22,0.0,0.1,0,22,0.0,0.1,600,148,2.2,0.5,37,72,0.1,0.3,40,64,0.1,0.2,178,96,0.6,0.3,0,22,0.0,0.1,18,33,0.1,0.1,19,18,0.1,0.1,308,156,1.1,0.6,79,55,0.3,0.2,5,9,0.0,0.1,30,27,0.1,0.1,33,44,0.1,0.2,11,12,0.0,0.1,1158,311,4.2,1.1,2417,309,8.7,1.1,131,117,0.5,0.4,1269,271,4.6,1.0,545,142,2.0,0.5,36,30,0.1,0.1,27788,,27788,,23471,419,84.5,1.5,1070,217,3.9,0.8,3034,312,10.9,1.1,1267,77,4.6,0.3,198,109,0.7,0.4,1408,320,5.1,1.2,27788,,27788,,5300,,19.1,,4869,123,17.5,0.4,125,83,0.4,0.3,21,26,0.1,0.1,285,100,1.0,0.4,22488,,80.9,,17582,53,63.3,0.2,787,156,2.8,0.6,1339,222,4.8,0.8,594,146,2.1,0.5,79,55,0.3,0.2,27,32,0.1,0.1,2080,262,7.5,0.9,46,42,0.2,0.2,2034,257,7.3,0.9,11305,144,,,21078,177,21078,,11790,113,55.9,0.4,9288,135,44.1,0.4
0500000US06017,06017,"El Dorado County, California",182093,,182093,,90970,154,50.0,0.1,91123,154,50.0,0.1,8377,151,4.6,0.1,10964,525,6.0,0.3,11692,571,6.4,0.3,12034,219,6.6,0.1,10130,159,5.6,0.1,17508,206,9.6,0.1,20580,206,11.3,0.1,29398,181,16.1,0.1,15800,682,8.7,0.4,14563,657,8.0,0.4,18810,99,10.3,0.1,8752,362,4.8,0.2,3485,359,1.9,0.2,44.9,0.1,,,143268,115,78.7,0.1,136382,424,74.9,0.2,39938,603,21.9,0.3,31047,89,17.1,0.1,143268,115,143268,,71079,76,49.6,0.1,72189,114,50.4,0.1,31047,89,31047,,14845,3,47.8,0.1,16202,89,52.2,0.1,182093,,182093,,175492,557,96.4,0.3,6601,557,3.6,0.3,175492,557,96.4,0.3,157893,957,86.7,0.5,1786,281,1.0,0.2,1565,460,0.9,0.3,361,187,0.2,0.1,0,28,0.0,0.1,15,24,0.0,0.1,1,2,0.0,0.1,7199,486,4.0,0.3,2091,571,1.1,0.3,1106,363,0.6,0.2,2514,511,1.4,0.3,440,109,0.2,0.1,301,176,0.2,0.1,450,303,0.2,0.2,297,158,0.2,0.1,234,137,0.1,0.1,24,26,0.0,0.1,20,30,0.0,0.1,1,2,0.0,0.1,189,138,0.1,0.1,6815,933,3.7,0.5,6601,557,3.6,0.3,564,228,0.3,0.1,2332,284,1.3,0.2,2115,457,1.2,0.3,29,31,0.0,0.1,182093,,182093,,163967,1165,90.0,0.6,2608,206,1.4,0.1,4153,357,2.3,0.2,9857,192,5.4,0.1,809,161,0.4,0.1,7699,933,4.2,0.5,182093,,182093,,22719,,12.5,,18725,703,10.3,0.4,617,255,0.3,0.1,171,132,0.1,0.1,3206,631,1.8,0.3,159374,,87.5,,143804,126,79.0,0.1,1564,220,0.9,0.1,1041,264,0.6,0.1,7068,468,3.9,0.3,234,137,0.1,0.1,102,91,0.1,0.1,5561,522,3.1,0.3,192,116,0.1,0.1,5369,523,2.9,0.3,88639,126,,,135584,672,135584,,67210,397,49.6,0.2,68374,477,50.4,0.2
0500000US06019,06019,"Fresno County, California",956749,,956749,,477316,69,49.9,0.1,479433,69,50.1,0.1,79445,55,8.3,0.1,79617,1496,8.3,0.2,73307,1498,7.7,0.2,74241,90,7.8,0.1,78554,91,8.2,0.1,140474,75,14.7,0.1,116366,61,12.2,0.1,114290,81,11.9,0.1,51990,914,5.4,0.1,44350,914,4.6,0.1,58301,49,6.1,0.1,30702,714,3.2,0.1,15112,713,1.6,0.1,31.4,0.1,,,678931,,71.0,,633540,1009,66.2,0.1,129311,896,13.5,0.1,104115,46,10.9,0.1,678931,,678931,,335584,,49.4,,343347,,50.6,,104115,46,104115,,46049,31,44.2,0.1,58066,26,55.8,0.1,956749,,956749,,918369,2398,96.0,0.3,38380,2398,4.0,0.3,918369,2398,96.0,0.3,570451,5442,59.6,0.6,48499,877,5.1,0.1,9796,982,1.0,0.1,660,215,0.1,0.1,0,28,0.0,0.1,242,208,0.0,0.1,191,159,0.0,0.1,93499,917,9.8,0.1,17010,1783,1.8,0.2,6027,844,0.6,0.1,10419,1157,1.1,0.1,5084,553,0.5,0.1,1821,415,0.2,0.1,4180,810,0.4,0.1,48958,1803,5.1,0.2,2010,527,0.2,0.1,424,313,0.0,0.1,286,332,0.0,0.1,656,266,0.1,0.1,644,211,0.1,0.1,194114,5217,20.3,0.5,38380,2398,4.0,0.3,4789,706,0.5,0.1,8428,1022,0.9,0.1,6359,873,0.7,0.1,442,129,0.0,0.1,956749,,956749,,601015,5395,62.8,0.6,57684,956,6.0,0.1,21606,1422,2.3,0.1,106559,986,11.1,0.1,5115,814,0.5,0.1,206838,5732,21.6,0.6,956749,,956749,,494077,,51.6,,462865,1973,48.4,0.2,3992,775,0.4,0.1,630,230,0.1,0.1,26590,1843,2.8,0.2,462672,,48.4,,298219,496,31.2,0.1,45409,675,4.7,0.1,4608,459,0.5,0.1,91670,950,9.6,0.1,1341,187,0.1,0.1,1818,487,0.2,0.1,19607,1248,2.0,0.1,1697,645,0.2,0.1,17910,1205,1.9,0.1,321955,370,,,559092,2485,559092,,272362,1603,48.7,0.2,286730,1492,51.3,0.2
