"0131581","ALAMEDA","PUBLIC","OAKLAND","OAKLAND UNITY MIDDLE","66.0","62","94","Y","7thGradeData"
"0124172","ALAMEDA","PUBLIC","OAKLAND","YU MING CHARTER","30.0","--*","≥95%","Y","7thGradeData"
"0130609","ALAMEDA","PUBLIC","ALAMEDA","ALAMEDA COMMUNITY LEARNING CENTER","59.0","--*","≥98%","Y","7thGradeData"
"6110779","ALAMEDA","PUBLIC","ALAMEDA","BAY FARM","46.0","--*","≥95%","Y","7thGradeData"
"0132142","ALAMEDA","PUBLIC","ALAMEDA","ENCINAL JUNIOR/SENIOR HIGH","105.0","84","80","Y","7thGradeData"
"6090054","ALAMEDA","PUBLIC","ALAMEDA","LINCOLN MIDDLE","278.0","--*","≥99%","Y","7thGradeData"
"0119222","ALAMEDA","PUBLIC","ALAMEDA","NEA COMMUNITY LEARNING CENTER","27.0","--*","≥95%","Y","7thGradeData"
"0122085","ALAMEDA","PUBLIC","ALAMEDA","THE ACADEMY OF ALAMEDA","178.0","175","98","Y","7thGradeData"
"6090112","ALAMEDA","PUBLIC","ALAMEDA","WILL C. WOOD MIDDLE","183.0","--*","≥99%","Y","7thGradeData"
"6090161","ALAMEDA","PUBLIC","ALBANY","ALBANY MIDDLE","260.0","255","98","Y","7thGradeData"
"6090294","ALAMEDA","PUBLIC","BERKELEY","LONGFELLOW ARTS AND TECHNOLOGY MIDDLE","170.0","167","98","Y","7thGradeData"
"6056857","ALAMEDA","PUBLIC","BERKELEY","MARTIN LUTHER KING MIDDLE","353.0","--*","≥99%","Y","7thGradeData"
"0122689","ALAMEDA","PUBLIC","BERKELEY","REALM CHARTER MIDDLE","57.0","--*","≥98%","Y","7thGradeData"
"6056865","ALAMEDA","PUBLIC","BERKELEY","WILLARD MIDDLE","185.0","--*","≥99%","Y","7thGradeData"
"0131763","ALAMEDA","PUBLIC","FREMONT","CALIFORNIA SCHOOL FOR THE DEAF-FREMONT","25.0","--*","≥95%","Y","7thGradeData"
"6097653","ALAMEDA","PUBLIC","CASTRO VALLEY","CANYON MIDDLE","474.0","--*","≥99%","Y","7thGradeData"
"6090385","ALAMEDA","PUBLIC","CASTRO VALLEY","CREEKSIDE MIDDLE","260.0","--*","≥99%","Y","7thGradeData"
"0125930","ALAMEDA","PUBLIC","DUBLIN","ELEANOR MURRAY FALLON","497.0","--*","≥99%","Y","7thGradeData"
"6066484","ALAMEDA","PUBLIC","DUBLIN","WELLS MIDDLE","342.0","--*","≥99%","Y","7thGradeData"
"6090492","ALAMEDA","PUBLIC","EMERYVILLE","ANNA YATES ELEMENTARY","52.0","50","96","Y","7thGradeData"
"6056873","ALAMEDA","PUBLIC","FREMONT","CENTERVILLE JUNIOR HIGH","502.0","--*","≥99%","Y","7thGradeData"
"0130534","ALAMEDA","PUBLIC","FREMONT","CIRCLE OF INDEPENDENT LEARNING","27.0","--*","≥95%","Y","7thGradeData"
"6056881","ALAMEDA","PUBLIC","FREMONT","G. M. WALTERS JUNIOR HIGH","404.0","--*","≥99%","Y","7thGradeData"
"6056907","ALAMEDA","PUBLIC","FREMONT","JOHN M. HORNER JUNIOR HIGH","596.0","--*","≥99%","Y","7thGradeData"
"6056915","ALAMEDA","PUBLIC","FREMONT","THORNTON JUNIOR HIGH","660.0","--*","≥99%","Y","7thGradeData"
"6056923","ALAMEDA","PUBLIC","FREMONT","WILLIAM HOPKINS JUNIOR HIGH","514.0","--*","≥99%","Y","7thGradeData"
"0119248","ALAMEDA","PUBLIC","CASTRO VALLEY","GOLDEN OAK MONTESSORI OF HAYWARD","30.0","--*","≥95%","Y","7thGradeData"
"6056956","ALAMEDA","PUBLIC","HAYWARD","ANTHONY W. OCHOA MIDDLE","322.0","311","97","Y","7thGradeData"
"6056931","ALAMEDA","PUBLIC","HAYWARD","BRET HARTE MIDDLE","302.0","--*","≥99%","Y","7thGradeData"
"6056949","ALAMEDA","PUBLIC","HAYWARD","CESAR CHAVEZ MIDDLE","283.0","--*","≥99%","Y","7thGradeData"
"0131334","ALAMEDA","PUBLIC","HAYWARD","HIGHLAND","",".",".","N","7thGradeData"
"0127696","ALAMEDA","PUBLIC","HAYWARD","KNOWLEDGE ENLIGHTENS YOU (KEY) ACADEMY","61.0","--*","≥98%","Y","7thGradeData"
"6066476","ALAMEDA","PUBLIC","HAYWARD","MARTIN LUTHER KING, JR. MIDDLE","369.0","--*","≥99%","Y","7thGradeData"
"6056972","ALAMEDA","PUBLIC","HAYWARD","WINTON MIDDLE","243.0","--*","≥99%","Y","7thGradeData"
"0113902","ALAMEDA","PUBLIC","Hayward","Impact Academy of Arts & Technology","122.0","--*","≥99%","Y","7thGradeData"
"6085773","ALAMEDA","PUBLIC","LIVERMORE","ANDREW N. CHRISTENSEN MIDDLE","232.0","--*","≥99%","Y","7thGradeData"
"6001242","ALAMEDA","PUBLIC","LIVERMORE","EAST AVENUE MIDDLE","201.0","--*","≥99%","Y","7thGradeData"
"6001291","ALAMEDA","PUBLIC","LIVERMORE","JOE MICHELL","90.0","--*","≥98%","Y","7thGradeData"
"6001234","ALAMEDA","PUBLIC","LIVERMORE","JUNCTION K-8","140.0","--*","≥99%","Y","7thGradeData"
"6001341","ALAMEDA","PUBLIC","LIVERMORE","WILLIAM MENDENHALL MIDDLE","332.0","--*","≥99%","Y","7thGradeData"
"6097679","ALAMEDA","PUBLIC","UNION CITY","CESAR CHAVEZ MIDDLE","418.0","411","98","Y","7thGradeData"
"6068266","ALAMEDA","PUBLIC","UNION CITY","ITLIONG-VERA CRUZ","494.0","--*","≥99%","Y","7thGradeData"
"0130484","ALAMEDA","PUBLIC","NEWARK","CROSSROADS HIGH (ALTERNATIVE)","",".",".","N","7thGradeData"
"6102917","ALAMEDA","PUBLIC","NEWARK","NEWARK JUNIOR HIGH","446.0","--*","≥99%","Y","7thGradeData"
"0112771","ALAMEDA","PUBLIC","OAKLAND","ALLIANCE ACADEMY","108.0","100","93","Y","7thGradeData"
"0114363","ALAMEDA","PUBLIC","OAKLAND","AMERICAN INDIAN MODEL SCHOOLS","100.0","--*","≥99%","Y","7thGradeData"
"6113807","ALAMEDA","PUBLIC","OAKLAND","AMERICAN INDIAN PUBLIC CHARTER","48.0","--*","≥95%","Y","7thGradeData"
"6118608","ALAMEDA","PUBLIC","OAKLAND","ASCEND","53.0","--*","≥98%","Y","7thGradeData"
"0109819","ALAMEDA","PUBLIC","OAKLAND","ASPIRE BERKLEY MAYNARD ACADEMY","54.0","--*","≥98%","Y","7thGradeData"
"0120188","ALAMEDA","PUBLIC","OAKLAND","ASPIRE ERES ACADEMY","27.0","--*","≥95%","Y","7thGradeData"
"0118224","ALAMEDA","PUBLIC","OAKLAND","ASPIRE GOLDEN STATE COLLEGE PREPARATORY ACADEMY","96.0","--*","≥98%","Y","7thGradeData"
"0130666","ALAMEDA","PUBLIC","OAKLAND","ASPIRE LIONEL WILSON COLLEGE PREPARATORY ACADEMY","96.0","--*","≥98%","Y","7thGradeData"
"0106906","ALAMEDA","PUBLIC","OAKLAND","BAY AREA TECHNOLOGY","57.0","--*","≥98%","Y","7thGradeData"
"6056998","ALAMEDA","PUBLIC","OAKLAND","BRET HARTE MIDDLE","175.0","166","95","Y","7thGradeData"
"6057004","ALAMEDA","PUBLIC","OAKLAND","CLAREMONT MIDDLE","158.0","150","95","Y","7thGradeData"
"0112797","ALAMEDA","PUBLIC","OAKLAND","COLISEUM COLLEGE PREP ACADEMY","66.0","--*","≥98%","Y","7thGradeData"
"0129635","ALAMEDA","PUBLIC","OAKLAND","DOWNTOWN CHARTER ACADEMY","70.0","--*","≥98%","Y","7thGradeData"
"0129932","ALAMEDA","PUBLIC","OAKLAND","EAST BAY INNOVATION ACADEMY","121.0","117","97","Y","7thGradeData"
"6057061","ALAMEDA","PUBLIC","OAKLAND","EDNA BREWER MIDDLE","266.0","262","98","Y","7thGradeData"
"0112789","ALAMEDA","PUBLIC","OAKLAND","ELMHURST COMMUNITY PREP","121.0","117","97","Y","7thGradeData"
"0129403","ALAMEDA","PUBLIC","OAKLAND","EPIC CHARTER","108.0","100","93","Y","7thGradeData"
"6057020","ALAMEDA","PUBLIC","OAKLAND","FRICK MIDDLE","91.0","--*","≥98%","Y","7thGradeData"
"0115618","ALAMEDA","PUBLIC","OAKLAND","GREENLEAF ELEMENTARY","63.0","--*","≥98%","Y","7thGradeData"
"6001911","ALAMEDA","PUBLIC","OAKLAND","HILLCREST ELEMENTARY","32.0","--*","≥95%","Y","7thGradeData"
"0115014","ALAMEDA","PUBLIC","OAKLAND","KIPP BRIDGE ACADEMY","63.0","--*","≥98%","Y","7thGradeData"
"6096523","ALAMEDA","PUBLIC","OAKLAND","LA ESCUELITA ELEMENTARY","26.0","--*","≥95%","Y","7thGradeData"
"0130575","ALAMEDA","PUBLIC","OAKLAND","LIFE ACADEMY","60.0","56","93","Y","7thGradeData"
"0130633","ALAMEDA","PUBLIC","OAKLAND","LIGHTHOUSE COMMUNITY CHARTER","67.0","--*","≥98%","Y","7thGradeData"
"0134015","ALAMEDA","PUBLIC","OAKLAND","LODESTAR: A LIGHTHOUSE COMMUNITY CHARTER PUBLIC","63.0","--*","≥98%","Y","7thGradeData"
"6066450","ALAMEDA","PUBLIC","OAKLAND","MADISON PARK ACADEMY 6-12","120.0","108","90","Y","7thGradeData"
