,year,tot_pop,male_pct,female_pct,under_5_pct,5_9_pct,10_14_pct,15_19_pct,20_24_pct,25_34_pct,35_44_pct,45_54_pct,55_59_pct,60_64_pct,65_74_pct,75_84_pct,85_over_pct,median_age,hispanic_latino_pct,mexican_pct,white_pct,black_pct,american_indian_alaskan_native_pct,asian_pct,native_hawaiian_pacific_islander_pct,other_pct,median_income,insurance_pct,private_insure_pct,public_insure_pct,no_insurance_pct,hs_degree_pct,bachelor_degree_pct
0,2012,0.07864017631384662,0.07862273629187022,-0.07862273629187022,0.16064992501968098,0.1407925234407382,0.15228434924546413,0.1387557796195972,0.12576791268142393,0.1366719971920742,0.1879538169061636,-0.13092889963525264,-0.23804190178390097,-0.3185382717537,-0.22680412286065874,-0.06655332362540722,-0.024696689279019794,-0.2607641029039133,0.31638065423896156,0.295093680817359,-0.38543669432263367,0.11896939556417437,-0.05060644228111633,0.18900145171398955,0.049381965018056355,-0.1450118616113109,0.04512501273302898,-0.12401703625890691,-0.12572875003337836,-0.027748253053030407,0.124008633665571,-0.25499116462266125,-0.09389564178190837
1,2013,0.0673686635259885,0.033109908064895235,-0.03308711132564381,0.21682601973150092,0.21617288507198104,0.2373767309438974,0.16779082696677128,0.14491506107120672,0.10069903137994765,0.18505482091717007,-0.15138615236737799,-0.20009237070219682,-0.3420456597914263,-0.2545327180097004,-0.09927193358136259,-0.10837868112790948,-0.3448457524600366,0.4008389201817759,,-0.45420070126616036,0.09468400514381653,-0.14626524716399353,0.17361914236954842,0.04079426892542168,-0.0915265901260771,0.018989679820530344,-0.14406723204671004,-0.13554493561062586,-0.032150214349478165,0.1440672320467101,-0.3129575072032142,-0.14485166547219214
2,2014,0.07071416036599411,0.04726996964411213,-0.04726996964411211,0.254089470269556,0.22672926960413312,0.22028519294672066,0.16032083757367266,0.1624060656848121,0.14834552402153375,0.1066839832179548,-0.06272512123529614,-0.2636906847562253,-0.2649260482742652,-0.3414175325127102,-0.13018765340655303,-0.09955527028996058,-0.3609284393982428,0.3896591839202157,,-0.4463426793639862,0.08755632085607808,-0.1710034185840054,0.18715521484784123,-0.020493666387560037,-0.05847368290931782,0.03730297291358398,-0.10795602113443149,-0.10263478807985939,-0.05544162343529667,0.10796614483015746,-0.2962464374760866,-0.12761449000536704
3,2015,0.04601563940593327,-0.026848766522371646,0.026854347667247768,0.2945556890888603,0.2506084794258634,0.20478340017584631,0.17180085791670816,0.13977250400269503,0.1530682169493165,0.07036598242347482,-0.11051656167453801,-0.23034630790680113,-0.2639733568705606,-0.3250346243408308,-0.11529969977772012,-0.07679054139529658,-0.3283899441267813,0.36379851031415983,,-0.41315937763149696,0.04245737405178303,-0.07492358389844556,0.16217012442377798,-0.012181298650465107,-0.0585437292169163,0.015603322084427145,-0.08353844058276484,-0.10241663767968973,-0.028231724652813595,0.08353844058276484,-0.28389761580190337,-0.12708017745713196
4,2016,0.05784930765672215,-0.0333364271813044,0.03335416311063521,0.20446754462059177,0.21497514345781735,0.18940073316648004,0.19255274814857146,0.15997227297170336,0.1205833690256474,0.0983364858301485,-0.021787476415842284,-0.243019717650158,-0.20390261296057616,-0.2782974695209445,-0.0681003951925852,-0.13722379422300615,-0.2949409426361919,0.35337921412143153,,-0.4246366807929008,0.09588664021964842,-0.05385583163486859,0.18832432054565776,0.03499239203347109,-0.066952313588968,0.0503977168928529,-0.0923260024718318,-0.09698869390542957,-0.04046418327760718,0.09233630418622221,-0.2681774126658144,-0.09853566861822578
5,2017,0.06923249695057668,0.028295326173101574,-0.02829373303323234,0.10954065730070911,0.08144471629763163,0.13653664432892806,0.11194504394945409,0.10580718946225635,0.08595862571949908,0.154182593452245,0.017664959229241984,-0.16651470363250448,-0.17932855253645757,-0.201934082719109,-0.06755225282838516,-0.0932086128902169,-0.1686861290887804,0.1846058201801744,,-0.2553280426115177,0.0726886577594257,-0.04771061144793295,0.1657127134273245,0.012399430588945026,-0.03489478612607052,0.09017846127934338,-0.022886585105155725,0.003944750389492129,-0.11090186856610912,0.022886585105155722,-0.08518957440925773,0.04791194886963529
