"013417425","ALAMEDA","HEAD START","ALAMEDA","ALAMEDA HEAD START - SUE MATHESON CENTER","48.0","45.0","93.75","Y","ChildCareData"
"013416702","ALAMEDA","HEAD START","ALAMEDA","ALAMEDA HEAD START - WASHINGTON","28.0","26.0","92.8571428571429","Y","ChildCareData"
"013420593","ALAMEDA","HEAD START","ALAMEDA","ALAMEDA HEAD START- COLLEGE OF ALAMEDA HEAD START","52.0","50.0","96.1538461538462","Y","ChildCareData"
"013419481","ALAMEDA","HEAD START","CASTRO VALLEY","CFCS HEAD START - LAUREL","40.0","40.0","100.0","Y","ChildCareData"
"013417279","ALAMEDA","HEAD START","DUBLIN","CAPE - FREDRIKSEN","20.0","20.0","100.0","Y","ChildCareData"
"013416362","ALAMEDA","HEAD START","EMERYVILLE","BERKELEY YMCA HDSTART/ST PRESCH EMERYVILLE MARINA","29.0","25.0","86.2068965517241","Y","ChildCareData"
"013420911","ALAMEDA","HEAD START","FREMONT","CFCS - GLANKER HEAD START","40.0","40.0","100.0","Y","ChildCareData"
"013420910","ALAMEDA","HEAD START","HAYWARD","CFCS - MARKHAM HEAD START","28.0","28.0","100.0","Y","ChildCareData"
"010212000","ALAMEDA","HEAD START","HAYWARD","CFCS HEAD START - GLASSBROOK","40.0","40.0","100.0","Y","ChildCareData"
"013418959","ALAMEDA","HEAD START","HAYWARD","CFCS HEAD START - SUNSET","68.0","66.0","97.0588235294118","Y","ChildCareData"
"013418950","ALAMEDA","HEAD START","HAYWARD","CFCS HEAD START CENTER - BIDWELL","40.0","40.0","100.0","Y","ChildCareData"
"013419397","ALAMEDA","HEAD START","HAYWARD","CFCS PEIXOTO HEAD START CENTER","105.0","103.0","98.0952380952381","Y","ChildCareData"
"013418167","ALAMEDA","HEAD START","LIVERMORE","CAPE - BESS PLATT","56.0","55.0","98.2142857142857","Y","ChildCareData"
"013414731","ALAMEDA","HEAD START","LIVERMORE","CAPE - JACKSON CENTER","20.0","19.0","95.0","Y","ChildCareData"
"013413969","ALAMEDA","HEAD START","LIVERMORE","CAPE - LEAHY CENTER","20.0","20.0","100.0","Y","ChildCareData"
"010213356","ALAMEDA","HEAD START","LIVERMORE","CAPE - WM. ORMAND III EARLY ED. CTR.","56.0","56.0","100.0","Y","ChildCareData"
"010215558","ALAMEDA","HEAD START","NEWARK","CFCS HEAD START - ASH STREET","40.0","40.0","100.0","Y","ChildCareData"
"013412444","ALAMEDA","HEAD START","NEWARK","CFCS HEAD START - WHITEFORD","40.0","39.0","97.5","Y","ChildCareData"
"013415387","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - 85TH AVENUE CENTER","50.0","49.0","98.0","Y","ChildCareData"
"010215003","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - ARROYO VIEJO PARK","34.0","33.0","97.0588235294118","Y","ChildCareData"
"010216109","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - BROOKFIELD","68.0","67.0","98.5294117647059","Y","ChildCareData"
"010215403","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - EASTMONT MALL","135.0","127.0","94.0740740740741","Y","ChildCareData"
"010205652","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - FANNIE WALL","20.0","20.0","100.0","Y","ChildCareData"
"010215002","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - FRANK MAR","34.0","32.0","94.1176470588235","Y","ChildCareData"
"013414809","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - FRANKLIN CENTER","34.0","33.0","97.0588235294118","Y","ChildCareData"
"013418963","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - LION CREEK CROSSINGS","68.0","60.0","88.2352941176471","Y","ChildCareData"
"010215033","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - MANZANITA","34.0","26.0","76.4705882352941","Y","ChildCareData"
"010216456","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - NINETY SECOND AVENUE","102.0","90.0","88.2352941176471","Y","ChildCareData"
"010212475","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - SAN ANTONIO","68.0","65.0","95.5882352941177","Y","ChildCareData"
"010214204","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - SAN ANTONIO PARK","68.0","64.0","94.1176470588235","Y","ChildCareData"
"013410064","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - SUNGATE","68.0","63.0","92.6470588235294","Y","ChildCareData"
"010216108","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - TASSAFARONGA","34.0","28.0","82.3529411764706","Y","ChildCareData"
"010216455","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - VIRGINIA","68.0","66.0","97.0588235294118","Y","ChildCareData"
"013418170","ALAMEDA","HEAD START","OAKLAND","OAKLAND HEAD START - WEST GRAND AVE","40.0","39.0","97.5","Y","ChildCareData"
"013417305","ALAMEDA","HEAD START","OAKLAND","S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART","245.0","245.0","100.0","Y","ChildCareData"
"013412308","ALAMEDA","HEAD START","OAKLAND","S.S.U.C. - FOOTHILL SQUARE PARENT CHILD CENTER","69.0","55.0","79.7101449275362","Y","ChildCareData"
"013418080","ALAMEDA","HEAD START","OAKLAND","S.S.U.C. - FRUITVALE HEAD START","68.0","68.0","100.0","Y","ChildCareData"
"013414173","ALAMEDA","HEAD START","OAKLAND","S.S.U.C. - THURGOOD MARSHALL EARLY HEADSTART","19.0","17.0","89.4736842105263","Y","ChildCareData"
"013412137","ALAMEDA","HEAD START","PLEASANTON","CAPE - HILL 'N DALE PRESCHOOL","20.0","20.0","100.0","Y","ChildCareData"
"013419482","ALAMEDA","HEAD START","SAN LEANDRO","CFCS HEAD START - HILLSIDE","40.0","40.0","100.0","Y","ChildCareData"
"010215834","ALAMEDA","HEAD START","SAN LEANDRO","CFCS HEAD START - JEFFERSON","20.0","20.0","100.0","Y","ChildCareData"
"010212907","ALAMEDA","HEAD START","SAN LEANDRO","CFCS HEAD START - MADISON","40.0","40.0","100.0","Y","ChildCareData"
"013418958","ALAMEDA","HEAD START","SAN LEANDRO","CFCS HEAD START - SAN LEANDRO ADULT SCHOOL","36.0","35.0","97.2222222222222","Y","ChildCareData"
"013415231","ALAMEDA","HEAD START","UNION CITY","KIDANGO-DECOTO","93.0","92.0","98.9247311827957","Y","ChildCareData"
"013420892","ALAMEDA","PRIVATE","ALAMEDA","A.U.S.D. - WOODSTOCK C.D.C. - HAIGHT","","","","N","ChildCareData"
"013411388","ALAMEDA","PRIVATE","ALAMEDA","ABC PRESCHOOL","29.0","27.0","93.1034482758621","Y","ChildCareData"
"010206014","ALAMEDA","PRIVATE","ALAMEDA","BAYSIDE MONTESSORI ASSOCIATION","24.0","24.0","100.0","Y","ChildCareData"
"013415928","ALAMEDA","PRIVATE","ALAMEDA","BRIGHT HORIZONS AT GARNER LEARNING CENTER","92.0","88.0","95.6521739130435","Y","ChildCareData"
"010210145","ALAMEDA","PRIVATE","ALAMEDA","CHILD UNIQUE MONTESSORI SCHOOL","26.0","26.0","100.0","Y","ChildCareData"
"013414800","ALAMEDA","PRIVATE","ALAMEDA","CHILD UNIQUE MONTESSORI SCHOOL, THE","22.0","21.0","95.4545454545455","Y","ChildCareData"
"013420947","ALAMEDA","PRIVATE","ALAMEDA","CHILD UNIQUE MONTESSORI SCHOOL, THE","30.0","28.0","93.3333333333333","Y","ChildCareData"
"013418175","ALAMEDA","PRIVATE","ALAMEDA","FUZZY CATERPILLAR","75.0","72.0","96.0","Y","ChildCareData"
"013420896","ALAMEDA","PRIVATE","ALAMEDA","HAPPY LITTLE WORLD","19.0","19.0","100.0","Y","ChildCareData"
"013420934","ALAMEDA","PRIVATE","ALAMEDA","JUMPSTART DISCOVERIES LEARNING CENTER","","","","N","ChildCareData"
"010200356","ALAMEDA","PRIVATE","ALAMEDA","KIDDIE KAMPUS COOPERATIVE PLAY SCHOOL","31.0","29.0","93.5483870967742","Y","ChildCareData"
"013412625","ALAMEDA","PRIVATE","ALAMEDA","KINDERCARE LEARNING CENTER, #1335","55.0","52.0","94.5454545454545","Y","ChildCareData"
"013419407","ALAMEDA","PRIVATE","ALAMEDA","LITTLE SEEDS CHILDREN'S CENTER","35.0","31.0","88.5714285714286","Y","ChildCareData"
"013418182","ALAMEDA","PRIVATE","ALAMEDA","LUNA'S MONTESSORI BILINGUAL SCHOOL","44.0","44.0","100.0","Y","ChildCareData"
"013419405","ALAMEDA","PRIVATE","ALAMEDA","PETER PAN ACADEMY","52.0","52.0","100.0","Y","ChildCareData"
"013419403","ALAMEDA","PRIVATE","ALAMEDA","PETER PAN SCHOOL","87.0","87.0","100.0","Y","ChildCareData"
"010213346","ALAMEDA","PRIVATE","ALAMEDA","RISING STAR MONTESSORI COTTAGE CAMPUS","34.0","32.0","94.1176470588235","Y","ChildCareData"
"010212112","ALAMEDA","PRIVATE","ALAMEDA","RISING STAR SCHOOL","69.0","67.0","97.1014492753623","Y","ChildCareData"
"013415259","ALAMEDA","PRIVATE","ALAMEDA","SEEDLING CHILD MONTESSORI SCHOOL","30.0","29.0","96.6666666666667","Y","ChildCareData"
"013420935","ALAMEDA","PRIVATE","ALAMEDA","SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER","","","","N","ChildCareData"
"010213754","ALAMEDA","PRIVATE","ALAMEDA","WEE CARE PRESCHOOL AND CHILD CARE","26.0","26.0","100.0","Y","ChildCareData"
"010209917","ALAMEDA","PRIVATE","ALBANY","ALBANY PRESCHOOL","62.0","53.0","85.4838709677419","Y","ChildCareData"
"013412710","ALAMEDA","PRIVATE","ALBANY","BAY AREA KINDER STUBE","26.0","26.0","100.0","Y","ChildCareData"
"013418971","ALAMEDA","PRIVATE","ALBANY","BRIGHT STAR MONTESSORI SCHOOL","11.0","10.0","90.9090909090909","Y","ChildCareData"
"013418159","ALAMEDA","PRIVATE","ALBANY","LITTLE VILLAGE PRESCHOOL","22.0","22.0","100.0","Y","ChildCareData"
"013419455","ALAMEDA","PRIVATE","CASTRO VALLEY","ABC PRESCHOOL AND DAYCARE, LLC","24.0","22.0","91.6666666666667","Y","ChildCareData"
"010200078","ALAMEDA","PRIVATE","CASTRO VALLEY","BRIGHT WORLD PRESCHOOL","34.0","34.0","100.0","Y","ChildCareData"
"010212998","ALAMEDA","PRIVATE","CASTRO VALLEY","CAMELOT SCHOOL","68.0","65.0","95.5882352941177","Y","ChildCareData"
"013419465","ALAMEDA","PRIVATE","CASTRO VALLEY","EARLY BIRD MONTESSORI SCHOOL - CENTER","","","","N","ChildCareData"
"010205961","ALAMEDA","PRIVATE","CASTRO VALLEY","FIRST BAPTIST PRESCHOOL - A KIDS KINGDOM","47.0","43.0","91.4893617021277","Y","ChildCareData"
"010211854","ALAMEDA","PRIVATE","CASTRO VALLEY","GROWING YEARS PRESCHOOL","59.0","59.0","100.0","Y","ChildCareData"
"010200263","ALAMEDA","PRIVATE","CASTRO VALLEY","HAPPINESS HILL PRESCHOOL AND DAY CARE","124.0","123.0","99.1935483870968","Y","ChildCareData"
"010211775","ALAMEDA","PRIVATE","CASTRO VALLEY","HIS GROWING GROVE","72.0","71.0","98.6111111111111","Y","ChildCareData"
"013419418","ALAMEDA","PRIVATE","CASTRO VALLEY","LITTLE SUNSHINE LEARNING CENTER","46.0","45.0","97.8260869565217","Y","ChildCareData"
"013416659","ALAMEDA","PRIVATE","CASTRO VALLEY","REDWOOD FOREST PRESCHOOLS, INC.","72.0","72.0","100.0","Y","ChildCareData"
"013419488","ALAMEDA","PRIVATE","DUBLIN","BRIGHT HORIZONS AT DUBLIN","44.0","44.0","100.0","Y","ChildCareData"
