,county,vac_info_type,pct
0,Alameda,7thGradeData,98.03205673758866
1,Alameda,ChildCareData,93.5861557516634
2,Alameda,KindergartenData,89.92613333333335
3,Alpine,ChildCareData,100.0
4,Alpine,KindergartenData,84.21
5,Amador,7thGradeData,87.49000000000001
6,Amador,ChildCareData,93.12044108954865
7,Amador,KindergartenData,91.085
8,Butte,7thGradeData,88.44068965517242
9,Butte,ChildCareData,87.78201798710505
10,Butte,KindergartenData,87.48224489795919
11,Calaveras,7thGradeData,85.0725
12,Calaveras,ChildCareData,86.26228679731003
13,Calaveras,KindergartenData,79.41090909090907
14,Colusa,7thGradeData,99.5425
15,Colusa,ChildCareData,99.18831168831167
16,Colusa,KindergartenData,97.65
17,Contra Costa,7thGradeData,97.00159574468087
18,Contra Costa,ChildCareData,95.13570736748892
19,Contra Costa,KindergartenData,94.26112244897959
20,Del Norte,7thGradeData,66.50666666666667
21,Del Norte,ChildCareData,96.27380952380952
22,Del Norte,KindergartenData,84.7025
23,El Dorado,7thGradeData,88.60111111111112
24,El Dorado,ChildCareData,86.79030623347676
25,El Dorado,KindergartenData,86.4116216216216
26,Fresno,7thGradeData,95.36011363636362
27,Fresno,ChildCareData,94.70544759654659
28,Fresno,KindergartenData,94.96645631067965
29,Glenn,7thGradeData,96.87857142857142
30,Glenn,ChildCareData,97.19042965503945
31,Glenn,KindergartenData,95.38285714285713
32,Humboldt,7thGradeData,79.15620689655174
33,Humboldt,ChildCareData,78.97838499970446
34,Humboldt,KindergartenData,78.0718918918919
35,Imperial,7thGradeData,99.4809523809524
36,Imperial,ChildCareData,97.77835616485156
37,Imperial,KindergartenData,96.12439024390243
38,Inyo,7thGradeData,92.575
39,Inyo,ChildCareData,96.58333333333333
40,Inyo,KindergartenData,95.30999999999999
41,Kern,7thGradeData,96.87807692307692
42,Kern,ChildCareData,96.14730674658179
43,Kern,KindergartenData,94.66043209876543
44,Kings,7thGradeData,97.74173913043478
45,Kings,ChildCareData,95.81242389707279
46,Kings,KindergartenData,97.67647058823528
47,Lake,7thGradeData,89.55000000000001
48,Lake,ChildCareData,86.91546615486261
49,Lake,KindergartenData,86.99916666666667
50,Lassen,7thGradeData,84.898
51,Lassen,ChildCareData,92.98373569237607
52,Lassen,KindergartenData,78.53099999999999
53,Los Angeles,7thGradeData,96.47679518072295
54,Los Angeles,ChildCareData,93.08552218003393
55,Los Angeles,KindergartenData,90.75725129384696
56,Madera,7thGradeData,92.58368421052633
57,Madera,ChildCareData,94.51042440512806
58,Madera,KindergartenData,92.51677419354837
59,Marin,7thGradeData,94.27256410256409
60,Marin,ChildCareData,91.66884312405011
61,Marin,KindergartenData,82.5715625
62,Mariposa,7thGradeData,95.83
63,Mariposa,ChildCareData,82.02777777777779
64,Mariposa,KindergartenData,84.88
65,Mendocino,7thGradeData,89.44055555555558
66,Mendocino,ChildCareData,83.97823728960364
67,Mendocino,KindergartenData,77.935
68,Merced,7thGradeData,98.73535714285713
69,Merced,ChildCareData,97.03866431116786
70,Merced,KindergartenData,95.23931034482757
71,Modoc,7thGradeData,76.22333333333334
72,Modoc,ChildCareData,88.09275159339099
73,Modoc,KindergartenData,89.91666666666667
74,Mono,7thGradeData,98.125
75,Mono,ChildCareData,89.65811965811967
76,Mono,KindergartenData,95.93666666666667
77,Monterey,7thGradeData,96.38921052631581
78,Monterey,ChildCareData,96.16882496896109
79,Monterey,KindergartenData,93.24048192771086
80,Napa,7thGradeData,89.63411764705882
81,Napa,ChildCareData,94.0507711356357
82,Napa,KindergartenData,91.42000000000002
83,Nevada,7thGradeData,75.30529411764707
84,Nevada,ChildCareData,77.03289038220359
85,Nevada,KindergartenData,67.88470588235295
86,Orange,7thGradeData,94.92282296650723
87,Orange,ChildCareData,93.7012258163246
88,Orange,KindergartenData,90.91830960854097
89,Placer,7thGradeData,88.40651162790695
90,Placer,ChildCareData,87.61882601144438
91,Placer,KindergartenData,84.25299999999996
92,Plumas,7thGradeData,87.98800000000001
93,Plumas,ChildCareData,73.88888888888889
94,Plumas,KindergartenData,85.93199999999999
95,Riverside,7thGradeData,95.43944055944054
96,Riverside,ChildCareData,94.6849172324311
97,Riverside,KindergartenData,94.22951977401132
98,Sacramento,7thGradeData,93.22527559055118
99,Sacramento,ChildCareData,90.07057202990799
100,Sacramento,KindergartenData,87.57854092526685
101,San Benito,7thGradeData,98.19399999999999
102,San Benito,ChildCareData,95.18349737146731
103,San Benito,KindergartenData,96.72615384615384
104,San Bernardino,7thGradeData,95.13253246753241
105,San Bernardino,ChildCareData,96.52510664022812
106,San Bernardino,KindergartenData,94.78688607594931
107,San Diego,7thGradeData,93.79754646840156
108,San Diego,ChildCareData,94.04213050790946
109,San Diego,KindergartenData,90.8178825622777
110,San Francisco,7thGradeData,97.94430379746836
111,San Francisco,ChildCareData,94.30174037478923
112,San Francisco,KindergartenData,91.67937499999998
113,San Joaquin,7thGradeData,98.12325757575756
114,San Joaquin,ChildCareData,94.98658709693979
115,San Joaquin,KindergartenData,96.81103030303031
116,San Luis Obispo,7thGradeData,90.74291666666666
117,San Luis Obispo,ChildCareData,93.62573682494644
118,San Luis Obispo,KindergartenData,87.94529411764707
119,San Mateo,7thGradeData,98.24333333333334
