,county,vac_info_type,pct
128,Santa Cruz,KindergartenData,83.81036363636363
129,Shasta,7thGradeData,91.81666666666666
130,Shasta,ChildCareData,89.45359375000001
131,Shasta,KindergartenData,84.10214285714284
132,Sierra,7thGradeData,100.0
133,Sierra,ChildCareData,100.0
134,Sierra,KindergartenData,100.0
135,Siskiyou,7thGradeData,91.57818181818183
136,Siskiyou,ChildCareData,86.80333333333334
137,Siskiyou,KindergartenData,83.52846153846154
138,Solano,7thGradeData,97.47628571428572
139,Solano,ChildCareData,92.942
140,Solano,KindergartenData,95.45242424242421
141,Sonoma,7thGradeData,92.30431034482757
142,Sonoma,ChildCareData,92.81455882352941
143,Sonoma,KindergartenData,89.4026126126126
144,Stanislaus,7thGradeData,96.31735849056604
145,Stanislaus,ChildCareData,93.61735537190083
146,Stanislaus,KindergartenData,94.3675675675675
147,Sutter,7thGradeData,96.1021739130435
148,Sutter,ChildCareData,94.72354838709676
149,Sutter,KindergartenData,94.39172413793105
150,Tehama,7thGradeData,96.09733333333334
151,Tehama,ChildCareData,95.85043478260869
152,Tehama,KindergartenData,94.55642857142855
153,Trinity,7thGradeData,87.21799999999999
154,Trinity,ChildCareData,92.46
155,Trinity,KindergartenData,83.775
156,Tulare,7thGradeData,97.86882352941174
157,Tulare,ChildCareData,97.68725490196078
158,Tulare,KindergartenData,95.76261682242988
159,Tuolumne,7thGradeData,90.97181818181818
160,Tuolumne,ChildCareData,87.96124999999999
161,Tuolumne,KindergartenData,81.35099999999998
162,Ventura,7thGradeData,92.53113924050635
163,Ventura,ChildCareData,93.02502439024391
164,Ventura,KindergartenData,89.77201183431954
165,Yolo,7thGradeData,97.305
166,Yolo,ChildCareData,95.9222033898305
167,Yolo,KindergartenData,92.75323529411764
168,Yuba,7thGradeData,96.17777777777776
169,Yuba,ChildCareData,91.328
170,Yuba,KindergartenData,95.47434782608696
